Siswa,Jawaban,Manual 1,Manual 2,Manual 3,Rata Manual
siswa_12 ,majapahit adalah kerajaan hindu yang dibangun oleh raden patah yang menemukan buah maja yang rasanya pahit di madura. Masa puncak kejayaan kerajaan ini adalah pada saat pemerintahan raja hayam wuruk dan patih gajamada. Agama kepercayaan kerajaan ini adalah hindu ,50.0,40.0,50.0,46.666666666666664
siswa_16 ,"Majapahit adalah sebuah kerajaan yang berpusat di Jawa Timur, Indonesia, yang pernah berdiri dari sekitar tahun 1293 hingga 1500 M. Kerajaan ini mencapai puncak kejayaannya menjadi kemaharajaan raya yang menguasai wilayah yang luas di Nusantara pada masa kekuasaan Hayam Wuruk, yang berkuasa dari tahun 1350 hingga 1389. Kerajaan Majapahit adalah kerajaan Hindu-Buddha terakhir yang menguasai Nusantara dan dianggap sebagai salah satu dari negara terbesar dalam sejarah Indonesia.[2] Menurut Negarakertagama, kekuasaannya terbentang di Jawa, Sumatra, Semenanjung Malaya, Kalimantan, hingga Indonesia timur, meskipun wilayah kekuasaannya masih diperdebatkan.[ ",80.0,85.0,90.0,85.0
siswa_17 ,kerajaan yang memimpin hampir semua pulau di indonesia yang disebut kekuasaan maritim. ,28.0,30.0,25.0,27.666666666666668
siswa_18 ,Kerajaan Majapahit adalah kerajaan terbesar di Indonesia pada Era kerajaan di Indonesia. ,29.0,30.0,25.0,28.0
siswa_19 ,"kerajaan bertempat di jawa timur indonesia , masa puncak kejayaan pada tahun 1350 hingga 1389. dan menganut agama hindu budha ",58.0,50.0,50.0,52.666666666666664
siswa_20 ,"kerajaan majapahit adalah kerajaan hindhu, bertempat di jawa ",35.0,25.0,25.0,28.333333333333332
siswa_22 ,"Kerajaan Majapahit adalah sebuah kerajaan Hindu terbesar yang pernah ada di Indonesia. Kerajaan ini adalah sebuah kerajaan yang berpusat di daerah Mojokerto lebih tepatnya di daerah Trowulan. Kerajaan ini adalah salah satu kerajaan Hindu dan mengalami masa kejayaan pada era Hayam Wuruk karena seluruh wilayah Indonesia dikuasai oleh Majapahit. Selain memiliki raja yang besar Majapahit juga memiliki salah satu mahapatih terkenal yaitu,Gajahmada yang terkenal dengan Sumpah Palapa ",85.0,80.0,90.0,85.0
siswa_24 ,"kerajaan yang berpusan di jawa timur, yang pernah berdiri pada tahub 1293 hingga 1500 M ",28.0,30.0,25.0,27.666666666666668
siswa_25 ,"majapahit adalah sebuah kerajaan yang berpusat di jawa timur, indonesia, yang pernah berdiri dari sekitar tahun 1293 hingga 1500 M. kerajaan ini mencapai puncak kejayaan menjadi kemaharajaaan raya yang menguasai wilayah yang luas di nusantara pada masa kekuasaan hayam wuruk, yang berkuasa dari tahun 1350 hingga 1389. ",53.0,50.0,50.0,51.0
siswa_26 ,kerajaan di pulau jawa ,10.0,10.0,10.0,10.0
siswa_27 ,"Majapahit adalah sebuah kerajaan yang berpusat di Jawa Timur, Indonesia, yang pernah berdiri dari sekitar tahun 1293 hingga 1500 M. Kerajaan ini mencapai puncak kejayaannya menjadi kemaharajaan raya yang menguasai wilayah yang luas di Nusantara pada masa kekuasaan Hayam Wuruk, yang berkuasa dari tahun 1350 hingga 1389. Kerajaan Majapahit adalah kerajaan Hindu-Buddha terakhir yang menguasai Nusantara dan dianggap sebagai salah satu dari negara terbesar dalam sejarah Indonesia.[2] Menurut Negarakertagama, kekuasaannya terbentang di Jawa, Sumatra, Semenanjung Malaya, Kalimantan, hingga Indonesia timur, meskipun wilayah kekuasaannya masih diperdebatkan. Sebelum berdirinya Majapahit, Singhasari telah menjadi kerajaan paling kuat di Jawa. Hal ini menjadi perhatian Kubilai Khan, penguasa Dinasti Yuan di Tiongkok. Ia mengirim utusan yang bernama Meng Chi[14] ke Singhasari yang menuntut upeti. Kertanagara, penguasa kerajaan Singhasari yang terakhir menolak untuk membayar upeti dan mempermalukan utusan tersebut dengan merusak wajahnya dan memotong telinganya.[14][15] Kubilai Khan marah dan lalu memberangkatkan ekspedisi besar ke Jawa tahun 1293. Ketika itu, Jayakatwang, adipati Kediri, sudah menggulingkan dan membunuh Kertanegara. Atas saran Aria Wiraraja, Jayakatwang memberikan pengampunan kepada Raden Wijaya, menantu Kertanegara, yang datang menyerahkan diri. Kemudian, Wiraraja mengirim utusan ke Daha, yang membawa surat berisi pernyataan, Raden Wijaya menyerah dan ingin mengabdi kepada Jayakatwang.[16] Jawaban dari surat di atas disambut dengan senang hati.[16] Raden Wijaya kemudian diberi hutan Tarik. Ia membuka hutan itu dan membangun desa baru. Desa itu dinamai Majapahit, yang namanya diambil dari buah maja, dan rasa ""pahit"" dari buah tersebut. Ketika pasukan Mongol tiba, Wijaya bersekutu dengan pasukan Mongol untuk bertempur melawan Jayakatwang. Setelah berhasil menjatuhkan Jayakatwang, Raden Wijaya berbalik menyerang sekutu Mongolnya sehingga memaksa mereka menarik pulang kembali pasukannya secara kalang-kabut karena mereka berada di negeri asing.[17][18] Saat itu juga merupakan kesempatan terakhir mereka untuk menangkap angin muson agar dapat pulang, atau mereka terpaksa harus menunggu enam bulan lagi di pulau yang asing. Tanggal pasti yang digunakan sebagai tanggal kelahiran kerajaan Majapahit adalah hari penobatan Raden Wijaya sebagai raja, yaitu tanggal 15 bulan Kartika tahun 1215 saka yang bertepatan dengan tanggal 10 November 1293. Ia dinobatkan dengan nama resmi Kertarajasa Jayawardhana. Kerajaan ini menghadapi masalah. Beberapa orang terpercaya Kertarajasa, termasuk Ranggalawe, Sora, dan Nambi memberontak melawannya, meskipun pemberontakan tersebut tidak berhasil. Pemberontakan Ranggalawe ini didukung oleh Panji Mahajaya, Ra Arya Sidi, Ra Jaran Waha, Ra Lintang, Ra Tosan, Ra Gelatik, dan Ra Tati. Semua ini tersebut disebutkan dalam Pararaton.[19] Slamet Muljana menduga bahwa mahapatih Halayudha lah yang melakukan konspirasi untuk menjatuhkan semua orang tepercaya raja, agar ia dapat mencapai posisi tertinggi dalam pemerintahan. Namun setelah kematian pemberontak terakhir (Kuti), Halayudha ditangkap dan dipenjara, dan lalu dihukum mati.[18] Wijaya meninggal dunia pada tahun 1309. Putra dan penerus Wijaya adalah Jayanegara. Pararaton menyebutnya Kala Gemet, yang berarti ""penjahat lemah"". Kira-kira pada suatu waktu dalam kurun pemerintahan Jayanegara, seorang pendeta Italia, Odorico da Pordenone mengunjungi keraton Majapahit di Jawa. Pada tahun 1328, Jayanegara dibunuh oleh tabibnya, Tanca. Ibu tirinya yaitu Gayatri Rajapatni seharusnya menggantikannya, akan tetapi Rajapatni memilih mengundurkan diri dari istana dan menjadi bhiksuni. Rajapatni menunjuk anak perempuannya Tribhuwana Wijayatunggadewi untuk menjadi ratu Majapahit. Pada tahun 1336, Tribhuwana menunjuk Gajah Mada sebagai Mahapatih, pada saat pelantikannya Gajah Mada mengucapkan Sumpah Palapa yang menunjukkan rencananya untuk melebarkan kekuasaan Majapahit dan membangun sebuah kemaharajaan. Selama kekuasaan Tribhuwana, kerajaan Majapahit berkembang menjadi lebih besar dan terkenal di kepulauan Nusantara. Tribhuwana berkuasa di Majapahit sampai kematian ibunya pada tahun 1350. Ia diteruskan oleh putranya, Hayam Wuruk. ",82.0,89.0,90.0,87.0
siswa_28 ,"bertempat di Jawa Timur, Indonesia, yang pernah berdiri dari sekitar tahun 1293 hingga 1500 M. Kerajaan ini mencapai puncak kejayaannya menjadi kemaharajaan raya yang menguasai wilayah yang luas di Nusantara pada masa kekuasaan Hayam Wuruk, yang berkuasa dari tahun 1350 hingga 1389. Ibukotanya adalah Trowulan , berbahasa Jawa kuno dan Sanskerta , mayoritas menganut agama Siwa-Buddha (Hindu dan Buddha) , Kejawen dan Animisme . Bentuk Pemerintahan adalah Monarki . Pendiri Kerajaan Majapahit adalah Dyah Wijaya yang dimana sebelum populer pemakaian gelar ""Raden"" yaitu ""Dyah"" , Maka yang sekarang sering kita tahu adalah Raden Harsawijaya ( Raden Wijaya ) , Tetapi menurut Prasasti Kudadu yang di keluarkan Wijaya terdapat nama pendiri yang tercantum yaitu Nararya Sanggramawijaya ",50.0,57.0,50.0,52.333333333333336
siswa_33 ,Tempat : Majapahit Jawa timur Indonesia Masa Puncak Kejayaan : Hayam wuruk Agama : Hindu-Budha ,60.0,67.0,50.0,59.0
siswa_34 ,"Kerajaan Majapahit bertempat di Jawa Timur, kerajaan tersebut merupakan kerajaan Hindu. Masa puncak kejayaannya adalah pada abad 14. ",55.0,46.0,50.0,50.333333333333336
siswa_35 ,"Kerajaan Majapahit merupakan kerajaan terbesar yang ada di Indonesia, bertempat di Kutai, dan pada masa kejayaannya kerajaan Majapahit ini merupakan kerajaan yang memiliki kekuasasan tertinggi pada masanya, di masa itu agamanya adalah agama Hindu. ",48.0,30.0,50.0,42.666666666666664
siswa_36 ,kerajaan yang berdiri di tanah jawa dan berpusat di jawa timur. ,32.0,30.0,25.0,29.0
siswa_37 ,kerajaan majapahit adalah salah satu kerajaan yang bertempatkan di pulau jawa dan berpusat di jawa timur. ,40.0,30.0,50.0,40.0
siswa_38 ,Kerajaan Majapahit adalah kerajaan terbesar di Indonesia pada zaman dahulu yang berpusat di Jawa dengan mayoritas agama Hindu. ,49.0,48.0,50.0,49.0
siswa_39 ,"saya tak tahu pasti kerajaan ini berdiri, tapi yang jelas majapahit adalah salah satu kerajaan terbesar di Indonesia. kerajaan ini beragama Hindu Kerajaan yang berpusat di Mojokerto, Jawa Timur. Tokoh terkenal di Majapahit adalah Hayam Wuruk ataupun Patih Gajahmada. Banyak hal menarik bila kita mebahas Gajahmada, mulai dari tempat dimana Gajahmada lahir, sampai makamnya yang hingga kini belum ditemukan keberadaan nya. Saya pernah membaca bahkan mendatangi beberapa tempat di Jawa Timur yang dipercaya sebagai tempat lahir Gajahmada. Tapi saya meyakini bahwa Gajahmada lahir di Desa Modo, Kabupaten Lamongan. Dengan beberapa fakta yang saya baca maupun saya datangai langsung ke juru kunci makam ibu dari Gajahmada (Ds. Modo, Kab. Lamongan). Beberapa mempercayai bahwa Gajahmada mukso/menghilang di Air Terjun Madakaripura, Probolinggo. Peninggalan Kerajaan Majapahit banyak tersebar diseluruh nusantara. Di Mojokerto sendiri ada banyak candi atau tempat tempat pemujaan zaman majapahit. Gunung Penanggungan misalnya, banyak ditemui candi ataupun mata air kuno jolotundo. Bahkan baru baru ini ditemukan jalur pendakian kuno. ",50.0,48.0,50.0,49.333333333333336
siswa_40 ,Kerajaan majapahit berada di pulau jawa ,20.0,20.0,25.0,21.666666666666668
siswa_41 ,"Kerajaan Majapahit merupakan sebuah kerajaan yang ada di jawa timur, Indonesia. Kerajaan ini berdiri dari skeitar tahun 1293 hingga 1500 Masehi. Kerajaan ini mencapai puncak kejayaannya menjadi kemaharajaan raya yang menguasai wilayah yang luas di Nusantara pada masa kekuasaan Hayam Wuruk, yang berkuasa dari tahun 1350 hingga 1389. Merupakan kerajaan Hindu - Buddha. ",80.0,80.0,75.0,78.33333333333333
siswa_42 ,"Kerajaan Majapahit merupakan kerajaan yang berada di negara Indonesia, masa puncak kejayaan Kerajaan Majapahit pada saat mengalami kejayaan. ",28.0,20.0,25.0,24.333333333333332
siswa_43 ,Kerajaan di indonesia ,10.0,10.0,10.0,10.0
siswa_44 ,Kerajaan majapahit adalah kerajaan yang berada di jawa timur tepatnya sekitar daerah mojokerto. Awal mula kata majapahit itu sendiri berkaitan dengan ditemukanya buah maja yang rasanya pahit dimana daerah tersebut akan dibangun kerajaan majapahit. Majapahit merupakan kerajaan yang memeluk agama hindu. Pada masa kejayaanya wilayah kerajaan majapahit meliputi seluruh bagian wilayah Indonesia ditambah dengan Malaysia Singapore dan Brunei Darusallam. ,40.0,35.0,50.0,41.666666666666664
siswa_45 ,Kerajaan Majapahit merupakan kerajaan Hindu terbesar yang berada di Mojokerto Jawa Timur. Majapahit memiliki masa kejayaan yang cemerlang karena memiliki wilayah yang sangat luas meliputi hampir seluruh wilayah Indonesia dan Malasysia ,45.0,57.0,50.0,50.666666666666664
siswa_46 ,"Kerajaan Majapahit adalah kerajaan Hindhu di Mojokerto, Jawa Timur. Kerajaan Majapahit termasuk kerajaan kuno di Indonesia. kerajaan Majapahit mencapai puncak kejayaan pada masa kepemimpinan Hayam Wuruk dengan Patih Gajah Mada. ",68.0,67.0,75.0,70.0
siswa_47 ,Kerajaan Majapahit merupakan kerjaan hindhu di mojokerto jawa timur ,38.0,35.0,25.0,32.666666666666664
siswa_48 ,KERAJAAN MAJAPAHIT adalah kerjaan hindu di jawa timur . kerjaan ini termasuk kerajaan kuno di indonesia yang berdiri pada tahun 1293 hingga 1500 M.Kerajaan majapahit didirikan oleh Raden Wijaya (1293M).kerajaan ini mencapai puncak kejayaan pada abad ke 14 dengan kekuasaan Hayam wuruk yang didampingi Patih Gadja Mada ,60.0,78.0,75.0,71.0
siswa_49 ,"Majapahit adalah sebuah kerajaan yang berpusat di Mojokerto Jawa Timur, Indonesia. Kerajaan ini mencapai puncak kejayaannya menjadi kemaharajaan raya yang menguasai wilayah yang luas di Nusantara masa kekuasaan Hayam Wuruk, yang berkuasa dari tahun 1350 hingga 1389. Kerajaan Majapahit adalah kerajaan Hindu-Buddha terakhir yang menguasai Nusantara dan dianggap sebagai salah satu dari negara terbesar dalam sejarah Indonesia. ",90.0,80.0,90.0,86.66666666666667
siswa_50 ,"Kerajaan Majapahit berada di kota Mojokerto, Jawa Timur. Puncak kejayaan kerajaan Majapahit berada pada saat kepemimpinan Raden Wijaya. Agama yang dianut oleh kerajaan Majapahit yaitu agama Hindu. ",55.0,58.0,50.0,54.333333333333336
siswa_51 ,kerajaan yang berpusat di jawa timur yang berdiri sekitar tahun 1293 hingga 1500m. pincak kejayaannya di pinpin oleh hawam wuruk ,45.0,50.0,50.0,48.333333333333336
siswa_52 ,Kerajaan majapahit merupakan kerajaan yang berkuasa pada masa orde yang cukup lama. ,26.0,15.0,25.0,22.0
siswa_53 ,Gajahmada berasal dari kerajaan majapahit ,10.0,15.0,10.0,11.666666666666666
siswa_54 ,"Kerajaan Majapahit di bangun oleh Raden Wijaya, kejayaan pada masa raja Hayamwuruk dan patih Gajah Mada. ",38.0,40.0,50.0,42.666666666666664
siswa_55 ,kerajaan majapahit adlah kerajaan hindu dijawa timur termasuk kerajaan jawa kuno di indonesia yang berdiri pada tahun 1293 sampai 1500M. kerajaan ini didirikann oleh raden wijayadan mencapai puncak kejayaan pada abad ke 14 yaitu pada kekuasaan hayam wuruk yang didampingi oleh patih gadjah mada ,50.0,40.0,50.0,46.666666666666664
siswa_56 ,"majapahit bertempatan di jawa tengah, masa puncak kejayaan yaitu pada masa majapahit dan agam yang dianut adalah agama hindu ",48.0,25.0,50.0,41.0
siswa_57 ,bertempat dijawa timur beragama hindu ,40.0,15.0,25.0,26.666666666666668
siswa_58 ,kerajaan majapahit berdiri tahun 1923 sampai 1500 M dan mengalami kejayaan pada kekuasaan raja Hayam Wuruk agama yang dianut adalah hindu ,55.0,58.0,50.0,54.333333333333336
siswa_59 ,kerajaan majapahit merupakan sebuah kerajaan di indonesia yang menyatukan seluruh indonesia bahkan sampai ke luar negeri. salah satu sumpah yang terkenal adalah sumpah palapa yang di deklarasikan oleh adipati gajah mada ,40.0,55.0,50.0,48.333333333333336
siswa_60 ,Masa kejayaan Kerajaan Majapahit pada saat patih Gajah Mada berkuasa. Kerajaan Majapahit berada pada wilayah Jawa Timur. Agama yang dianut pada saat masa kejayaannya adalah Hindu. ,60.0,65.0,50.0,58.333333333333336
siswa_61 ,"Majapahit adalah sebuah kerajaan yang berpusat di Jawa Timur, Indonesia, yang pernah berdiri dari sekitar tahun 1293 hingga 1500 M. Kerajaan ini mencapai puncak kejayaannya menjadi kemaharajaan raya yang menguasai wilayah yang luas di Nusantara pada masa kekuasaan Hayam Wuruk, yang berkuasa dari tahun 1350 hingga 1389. Kerajaan Majapahit adalah kerajaan Hindu-Buddha terakhir yang menguasai Nusantara dan dianggap sebagai salah satu dari negara terbesar dalam sejarah Indonesia.Menurut Negarakertagama, kekuasaannya terbentang di Jawa, Sumatra, Semenanjung Malaya, Kalimantan, hingga Indonesia timur, meskipun wilayah kekuasaannya masih diperdebatkan ",70.0,80.0,75.0,75.0
siswa_62 ,Sebuah kerajaan kuno di Indonesia yg pernah berdiri dari sekitar abad ke 13. Kerajaan ini mencapai puncak kejayaan pada masa kekuasaan Hayam Wuruk. Majapahit menguasai kerajaan-kerajaan lain di semenanjung Malaya Borneo Sumatra Bali dan Filipina. Kerajaan Majapahit adalah kerajaan Hindu-Buddha terakhir yg menguasai Semenanjung Malaya dan dianggap sebagai salah satu dari negara terbesar dalam sejarah Indonesia. ,60.0,70.0,75.0,68.33333333333333
siswa_63 ,"majapahit merupakan kerajaan hindu,budha terbesar di jawa dan di indonesia ",49.0,35.0,50.0,44.666666666666664
siswa_64 ,kerajaan majapahit adalah kerajaan yang makmur di wilayah jawa. ,20.0,25.0,25.0,23.333333333333332
siswa_65,Kerajaan Majapahit membentuk negara ajaran Hindu. Puncak kejayaan pada masa Patih Gajahmada,35.0,30.0,25.0,30.0
siswa_66,Kerajaan Majapahit membentuk negara agama Hindu. Puncak kejayaan pada masa Patih Gajahmada,35.0,30.0,25.0,30.0
siswa_67,Kerajaan Majapahit membentuk kerajaan ajaran Hindu. Puncak kejayaan pada masa Patih Gajahmada,35.0,30.0,25.0,30.0
siswa_68,Kerajaan Majapahit membentuk kerajaan agama Hindu. Puncak kejayaan pada masa Patih Gajahmada,35.0,30.0,25.0,30.0
siswa_69,Kerajaan Majapahit merupakan negara ajaran Hindu. Puncak kejayaan pada masa Patih Gajahmada,35.0,30.0,25.0,30.0
siswa_70,Kerajaan Majapahit merupakan negara agama Hindu. Puncak kejayaan pada masa Patih Gajahmada,35.0,30.0,25.0,30.0
siswa_71,Kerajaan Majapahit merupakan kerajaan ajaran Hindu. Puncak kejayaan pada masa Patih Gajahmada,35.0,30.0,25.0,30.0
siswa_72,negara majapahit membentuk kerjaan bermotif hindu terbesar di Indonesia. Pusat kekuasaannya di Kediri,38.0,40.0,50.0,42.666666666666664
siswa_73,negara majapahit membentuk kerjaan bercorak hindu terbesar di Indonesia. Pusat kekuasaannya di Kediri,38.0,40.0,50.0,42.666666666666664
siswa_74,negara majapahit merupakan kerjaan bermotif hindu terbesar di Indonesia. Pusat kekuasaannya di Kediri,38.0,40.0,50.0,42.666666666666664
siswa_75,negara majapahit merupakan kerjaan bercorak hindu terbesar di Indonesia. Pusat kekuasaannya di Kediri,38.0,40.0,50.0,42.666666666666664
siswa_76,kerajaan majapahit membentuk kerjaan bermotif hindu terbesar di Indonesia. Pusat kekuasaannya di Kediri,38.0,40.0,50.0,42.666666666666664
siswa_77,kerajaan majapahit membentuk kerjaan bercorak hindu terbesar di Indonesia. Pusat kekuasaannya di Kediri,38.0,40.0,50.0,42.666666666666664
siswa_78,kerajaan majapahit merupakan kerjaan bermotif hindu terbesar di Indonesia. Pusat kekuasaannya di Kediri,38.0,40.0,50.0,42.666666666666664
siswa_79,negara majapahit berpusat dalam jawa timur indonesia. yang dikuasi oleh raja hayam wuruk. kerajaan majapahit merupakan kerajaan hindu-budha,90.0,60.0,75.0,75.0
siswa_80,negara majapahit berpusat di jawa timur indonesia. yang dikuasi oleh raja hayam wuruk. kerajaan majapahit merupakan kerajaan hindu-budha,90.0,60.0,75.0,75.0
siswa_81,kerajaan majapahit berpusat dalam jawa timur indonesia. yang dikuasi oleh raja hayam wuruk. kerajaan majapahit merupakan kerajaan hindu-budha,90.0,60.0,75.0,75.0
siswa_82,Berpusat dalam Jawa Timur. Masa puncak kejayaan pada masa pemerintahan Hayamwuruk dengan agama yang di anut Hindu.,85.0,70.0,75.0,76.66666666666667
siswa_83,negara dalam jawa timur,18.0,10.0,10.0,12.666666666666666
siswa_84,negara di jawa timur,18.0,10.0,10.0,12.666666666666666
siswa_85,kerajaan dalam jawa timur,18.0,10.0,10.0,12.666666666666666
siswa_86,"Majapahit ialah sebuah negara nan berpusat di Jawa Timur, Indonesia, yang pernah berdiri dari sekitar tahun 1293 hingga 1500 M. Kerajaan ini mencapai puncak kejayaannya menjadi kemaharajaan raya yang menguasai wilayah yang luas di Nusantara pada masa kekuasaan Hayam Wuruk, yang berkuasa dari tahun 1350 hingga 1389. Kerajaan Majapahit adalah kerajaan Hindu-Buddha terakhir yang menguasai Nusantara dan dianggap sebagai salah satu dari negara terbesar dalam sejarah Indonesia.[2] Menurut Negarakertagama, kekuasaannya terbentang di Jawa, Sumatra, Semenanjung Malaya, Kalimantan, hingga Indonesia timur, meskipun wilayah kekuasaannya masih diperdebatkan.",80.0,76.0,75.0,77.0
siswa_87,"Majapahit ialah sebuah negara yang berpusat di Jawa Timur, Indonesia, yang pernah berdiri dari sekitar tahun 1293 hingga 1500 M. Kerajaan ini mencapai puncak kejayaannya menjadi kemaharajaan raya yang menguasai wilayah yang luas di Nusantara pada masa kekuasaan Hayam Wuruk, yang berkuasa dari tahun 1350 hingga 1389. Kerajaan Majapahit adalah kerajaan Hindu-Buddha terakhir yang menguasai Nusantara dan dianggap sebagai salah satu dari negara terbesar dalam sejarah Indonesia.[2] Menurut Negarakertagama, kekuasaannya terbentang di Jawa, Sumatra, Semenanjung Malaya, Kalimantan, hingga Indonesia timur, meskipun wilayah kekuasaannya masih diperdebatkan.",80.0,76.0,75.0,77.0
siswa_88,"Majapahit ialah sebuah kerajaan nan berpusat di Jawa Timur, Indonesia, yang pernah berdiri dari sekitar tahun 1293 hingga 1500 M. Kerajaan ini mencapai puncak kejayaannya menjadi kemaharajaan raya yang menguasai wilayah yang luas di Nusantara pada masa kekuasaan Hayam Wuruk, yang berkuasa dari tahun 1350 hingga 1389. Kerajaan Majapahit adalah kerajaan Hindu-Buddha terakhir yang menguasai Nusantara dan dianggap sebagai salah satu dari negara terbesar dalam sejarah Indonesia.[2] Menurut Negarakertagama, kekuasaannya terbentang di Jawa, Sumatra, Semenanjung Malaya, Kalimantan, hingga Indonesia timur, meskipun wilayah kekuasaannya masih diperdebatkan.",80.0,76.0,75.0,77.0
siswa_89,"Majapahit ialah sebuah kerajaan yang berpusat di Jawa Timur, Indonesia, yang pernah berdiri dari sekitar tahun 1293 hingga 1500 M. Kerajaan ini mencapai puncak kejayaannya menjadi kemaharajaan raya yang menguasai wilayah yang luas di Nusantara pada masa kekuasaan Hayam Wuruk, yang berkuasa dari tahun 1350 hingga 1389. Kerajaan Majapahit adalah kerajaan Hindu-Buddha terakhir yang menguasai Nusantara dan dianggap sebagai salah satu dari negara terbesar dalam sejarah Indonesia.[2] Menurut Negarakertagama, kekuasaannya terbentang di Jawa, Sumatra, Semenanjung Malaya, Kalimantan, hingga Indonesia timur, meskipun wilayah kekuasaannya masih diperdebatkan.",80.0,76.0,75.0,77.0
siswa_90,"Majapahit adalah sebuah negara nan berpusat di Jawa Timur, Indonesia, yang pernah berdiri dari sekitar tahun 1293 hingga 1500 M. Kerajaan ini mencapai puncak kejayaannya menjadi kemaharajaan raya yang menguasai wilayah yang luas di Nusantara pada masa kekuasaan Hayam Wuruk, yang berkuasa dari tahun 1350 hingga 1389. Kerajaan Majapahit adalah kerajaan Hindu-Buddha terakhir yang menguasai Nusantara dan dianggap sebagai salah satu dari negara terbesar dalam sejarah Indonesia.[2] Menurut Negarakertagama, kekuasaannya terbentang di Jawa, Sumatra, Semenanjung Malaya, Kalimantan, hingga Indonesia timur, meskipun wilayah kekuasaannya masih diperdebatkan.",80.0,76.0,75.0,77.0
siswa_91,"Majapahit adalah sebuah negara yang berpusat di Jawa Timur, Indonesia, yang pernah berdiri dari sekitar tahun 1293 hingga 1500 M. Kerajaan ini mencapai puncak kejayaannya menjadi kemaharajaan raya yang menguasai wilayah yang luas di Nusantara pada masa kekuasaan Hayam Wuruk, yang berkuasa dari tahun 1350 hingga 1389. Kerajaan Majapahit adalah kerajaan Hindu-Buddha terakhir yang menguasai Nusantara dan dianggap sebagai salah satu dari negara terbesar dalam sejarah Indonesia.[2] Menurut Negarakertagama, kekuasaannya terbentang di Jawa, Sumatra, Semenanjung Malaya, Kalimantan, hingga Indonesia timur, meskipun wilayah kekuasaannya masih diperdebatkan.",80.0,76.0,75.0,77.0
