Siswa,Jawaban,Manual 1,Manual 2,Manual 3,Rata Manual
siswa_71,abdi bangsa indonesia dengan ini menyatakan kemerdekaan indonesia. Hal-hal yang mengenai pemindahan kekuasaan dan lain-lain. Diselenggrakan dengan cara seksama dan dalam tempo yang sesingkat-singkatnya,60.0,80.0,75.0,71.66666666666667
siswa_72,kami anak indonesia cak atas ini menyatakan kemerdekaan indonesia. Hal-hal yang mengenai pemindahan kekuasaan dan lain-lain. Diselenggrakan dengan cara seksama dan dalam tempo yang sesingkat-singkatnya,60.0,80.0,75.0,71.66666666666667
siswa_73,kami anak indonesia dengan ini menyatakan kemerdekaan indonesia. Hal-hal yang mengenai pemindahan kekuasaan dan lain-lain. Diselenggrakan dengan cara seksama dan dalam tempo yang sesingkat-singkatnya,60.0,80.0,75.0,71.66666666666667
siswa_74,kami bangsa indonesia cak atas ini menyatakan kemerdekaan indonesia. Hal-hal yang mengenai pemindahan kekuasaan dan lain-lain. Diselenggrakan dengan cara seksama dan dalam tempo yang sesingkat-singkatnya,60.0,80.0,75.0,71.66666666666667
siswa_75,abdi seberinda anak indonesia melaporkan kemerdekaan,25.0,20.0,25.0,23.333333333333332
siswa_76,abdi seberinda anak indonesia menyatakan kemerdekaan,25.0,20.0,25.0,23.333333333333332
siswa_77,abdi seberinda bangsa indonesia melaporkan kemerdekaan,25.0,20.0,25.0,23.333333333333332
siswa_78,abdi seberinda bangsa indonesia menyatakan kemerdekaan,25.0,20.0,25.0,23.333333333333332
siswa_79,abdi segenap anak indonesia melaporkan kemerdekaan,25.0,20.0,25.0,23.333333333333332
siswa_80,abdi segenap anak indonesia menyatakan kemerdekaan,25.0,20.0,25.0,23.333333333333332
siswa_81,abdi segenap bangsa indonesia melaporkan kemerdekaan,25.0,20.0,25.0,23.333333333333332
siswa_82,abdi segenap bangsa indonesia menyatakan kemerdekaan,25.0,20.0,25.0,23.333333333333332
siswa_83,kami seberinda anak indonesia melaporkan kemerdekaan,25.0,20.0,25.0,23.333333333333332
siswa_84,kami seberinda anak indonesia menyatakan kemerdekaan,25.0,20.0,25.0,23.333333333333332
siswa_85,kami seberinda bangsa indonesia melaporkan kemerdekaan,25.0,20.0,25.0,23.333333333333332
siswa_86,kami seberinda bangsa indonesia menyatakan kemerdekaan,25.0,20.0,25.0,23.333333333333332
siswa_87,kami segenap anak indonesia melaporkan kemerdekaan,25.0,20.0,25.0,23.333333333333332
siswa_88,kami segenap anak indonesia menyatakan kemerdekaan,25.0,20.0,25.0,23.333333333333332
siswa_89,kami segenap bangsa indonesia melaporkan kemerdekaan,25.0,20.0,25.0,23.333333333333332
siswa_90,Kami anak Indonesia cak atas ini menyatakan kemerdekaan Indonesia. Hal-hal yang mengenai pemindahan kekuasaan dan lain lain diselenggarakan dengan cara seksama dan dalam tempo yang sesingkat singkatnya.,60.0,80.0,75.0,71.66666666666667
siswa_91,Kami anak Indonesia dengan ini menyatakan kemerdekaan Indonesia. Hal-hal yang mengenai pemindahan kekuasaan dan lain lain diselenggarakan dengan cara seksama dan dalam tempo yang sesingkat singkatnya.,60.0,80.0,75.0,71.66666666666667
siswa_92,Kami bangsa Indonesia cak atas ini menyatakan kemerdekaan Indonesia. Hal-hal yang mengenai pemindahan kekuasaan dan lain lain diselenggarakan dengan cara seksama dan dalam tempo yang sesingkat singkatnya.,60.0,80.0,75.0,71.66666666666667
siswa_93,abdi anak indonesia cak atas ini menyatakan kemerdekaan indonesia sesingkat-singkatnya,40.0,35.0,50.0,41.666666666666664
siswa_94,abdi anak indonesia dengan ini menyatakan kemerdekaan indonesia sesingkat-singkatnya,40.0,35.0,50.0,41.666666666666664
siswa_95,abdi bangsa indonesia cak atas ini menyatakan kemerdekaan indonesia sesingkat-singkatnya,40.0,35.0,50.0,41.666666666666664
siswa_96,abdi bangsa indonesia dengan ini menyatakan kemerdekaan indonesia sesingkat-singkatnya,40.0,35.0,50.0,41.666666666666664
siswa_97,kami anak indonesia cak atas ini menyatakan kemerdekaan indonesia sesingkat-singkatnya,40.0,35.0,50.0,41.666666666666664
siswa_98,kami anak indonesia dengan ini menyatakan kemerdekaan indonesia sesingkat-singkatnya,40.0,35.0,50.0,41.666666666666664
siswa_99,kami bangsa indonesia cak atas ini menyatakan kemerdekaan indonesia sesingkat-singkatnya,40.0,35.0,50.0,41.666666666666664
siswa_100,"Kami anak Indonesia cak atas ini menjatakan kemerdekaan Indonesia. Hal-hal jang mengenai pemindahan kekoeasaan d.l.l. diselenggarakan dengan tjara seksama dan dalam tempo jang sesingkat-singkatnja. Djakarta, hari 17 boelan 8 tahoen 05 Atas nama bangsa Indonesia. Soekarno/Hatta.",70.0,95.0,90.0,85.0
siswa_101,"Kami anak Indonesia dengan ini menjatakan kemerdekaan Indonesia. Hal-hal jang mengenai pemindahan kekoeasaan d.l.l. diselenggarakan dengan tjara seksama dan dalam tempo jang sesingkat-singkatnja. Djakarta, hari 17 boelan 8 tahoen 05 Atas nama bangsa Indonesia. Soekarno/Hatta.",70.0,95.0,90.0,85.0
siswa_102,"Kami bangsa Indonesia cak atas ini menjatakan kemerdekaan Indonesia. Hal-hal jang mengenai pemindahan kekoeasaan d.l.l. diselenggarakan dengan tjara seksama dan dalam tempo jang sesingkat-singkatnja. Djakarta, hari 17 boelan 8 tahoen 05 Atas nama bangsa Indonesia. Soekarno/Hatta.",70.0,95.0,90.0,85.0
siswa_103,"abdi anak indonesia cak atas ini menyatakan kemerdekaan indonesia. hal-hal yang mengenai pemindahan kekuasaan dll, diselenggarakan dengan cara seksama dan dalam tempo yang sesingkat-singkatnya. jakarta, hari 17 bulan 8 tahun 1945 atas nama bangsa indonesia Soekarno Hatta",73.0,98.0,90.0,87.0
siswa_104,"abdi anak indonesia dengan ini menyatakan kemerdekaan indonesia. hal-hal yang mengenai pemindahan kekuasaan dll, diselenggarakan dengan cara seksama dan dalam tempo yang sesingkat-singkatnya. jakarta, hari 17 bulan 8 tahun 1945 atas nama bangsa indonesia Soekarno Hatta",73.0,98.0,90.0,87.0
siswa_105,"abdi bangsa indonesia cak atas ini menyatakan kemerdekaan indonesia. hal-hal yang mengenai pemindahan kekuasaan dll, diselenggarakan dengan cara seksama dan dalam tempo yang sesingkat-singkatnya. jakarta, hari 17 bulan 8 tahun 1945 atas nama bangsa indonesia Soekarno Hatta",73.0,98.0,90.0,87.0
siswa_106,"abdi bangsa indonesia dengan ini menyatakan kemerdekaan indonesia. hal-hal yang mengenai pemindahan kekuasaan dll, diselenggarakan dengan cara seksama dan dalam tempo yang sesingkat-singkatnya. jakarta, hari 17 bulan 8 tahun 1945 atas nama bangsa indonesia Soekarno Hatta",73.0,98.0,90.0,87.0
siswa_107,"kami anak indonesia cak atas ini menyatakan kemerdekaan indonesia. hal-hal yang mengenai pemindahan kekuasaan dll, diselenggarakan dengan cara seksama dan dalam tempo yang sesingkat-singkatnya. jakarta, hari 17 bulan 8 tahun 1945 atas nama bangsa indonesia Soekarno Hatta",73.0,98.0,90.0,87.0
siswa_108,"kami anak indonesia dengan ini menyatakan kemerdekaan indonesia. hal-hal yang mengenai pemindahan kekuasaan dll, diselenggarakan dengan cara seksama dan dalam tempo yang sesingkat-singkatnya. jakarta, hari 17 bulan 8 tahun 1945 atas nama bangsa indonesia Soekarno Hatta",73.0,98.0,90.0,87.0
siswa_109,"kami bangsa indonesia cak atas ini menyatakan kemerdekaan indonesia. hal-hal yang mengenai pemindahan kekuasaan dll, diselenggarakan dengan cara seksama dan dalam tempo yang sesingkat-singkatnya. jakarta, hari 17 bulan 8 tahun 1945 atas nama bangsa indonesia Soekarno Hatta",73.0,98.0,90.0,87.0
siswa_110,deklarasi abdi anak indonesia cak atas ini menyatakan kemerdekaan indonesia. hal-hal yang mengenai pemindahan kekuasaan dll diselenggarakan dengan seksama dan dalam tempo yang sesingkat-singkatnya jakarta hari 17 agustus 1945 soekarno hatta,73.0,90.0,90.0,84.33333333333333
siswa_111,deklarasi abdi anak indonesia dengan ini menyatakan kemerdekaan indonesia. hal-hal yang mengenai pemindahan kekuasaan dll diselenggarakan dengan seksama dan dalam tempo yang sesingkat-singkatnya jakarta hari 17 agustus 1945 soekarno hatta,73.0,90.0,90.0,84.33333333333333
siswa_112,deklarasi abdi bangsa indonesia cak atas ini menyatakan kemerdekaan indonesia. hal-hal yang mengenai pemindahan kekuasaan dll diselenggarakan dengan seksama dan dalam tempo yang sesingkat-singkatnya jakarta hari 17 agustus 1945 soekarno hatta,73.0,90.0,90.0,84.33333333333333
siswa_113,deklarasi abdi bangsa indonesia dengan ini menyatakan kemerdekaan indonesia. hal-hal yang mengenai pemindahan kekuasaan dll diselenggarakan dengan seksama dan dalam tempo yang sesingkat-singkatnya jakarta hari 17 agustus 1945 soekarno hatta,73.0,90.0,90.0,84.33333333333333
siswa_114,deklarasi kami anak indonesia cak atas ini menyatakan kemerdekaan indonesia. hal-hal yang mengenai pemindahan kekuasaan dll diselenggarakan dengan seksama dan dalam tempo yang sesingkat-singkatnya jakarta hari 17 agustus 1945 soekarno hatta,73.0,90.0,90.0,84.33333333333333
siswa_115,deklarasi kami anak indonesia dengan ini menyatakan kemerdekaan indonesia. hal-hal yang mengenai pemindahan kekuasaan dll diselenggarakan dengan seksama dan dalam tempo yang sesingkat-singkatnya jakarta hari 17 agustus 1945 soekarno hatta,73.0,90.0,90.0,84.33333333333333
siswa_116,deklarasi kami bangsa indonesia cak atas ini menyatakan kemerdekaan indonesia. hal-hal yang mengenai pemindahan kekuasaan dll diselenggarakan dengan seksama dan dalam tempo yang sesingkat-singkatnya jakarta hari 17 agustus 1945 soekarno hatta,73.0,90.0,90.0,84.33333333333333
siswa_117,deklarasi kami bangsa indonesia dengan ini menyatakan kemerdekaan indonesia. hal-hal yang mengenai pemindahan kekuasaan dll diselenggarakan dengan seksama dan dalam tempo yang sesingkat-singkatnya jakarta hari 17 agustus 1945 soekarno hatta,73.0,90.0,90.0,84.33333333333333
siswa_118,proklamasi abdi anak indonesia cak atas ini menyatakan kemerdekaan indonesia. hal-hal yang mengenai pemindahan kekuasaan dll diselenggarakan dengan seksama dan dalam tempo yang sesingkat-singkatnya jakarta hari 17 agustus 1945 soekarno hatta,73.0,90.0,90.0,84.33333333333333
siswa_119,proklamasi abdi anak indonesia dengan ini menyatakan kemerdekaan indonesia. hal-hal yang mengenai pemindahan kekuasaan dll diselenggarakan dengan seksama dan dalam tempo yang sesingkat-singkatnya jakarta hari 17 agustus 1945 soekarno hatta,73.0,90.0,90.0,84.33333333333333
siswa_120,proklamasi abdi bangsa indonesia cak atas ini menyatakan kemerdekaan indonesia. hal-hal yang mengenai pemindahan kekuasaan dll diselenggarakan dengan seksama dan dalam tempo yang sesingkat-singkatnya jakarta hari 17 agustus 1945 soekarno hatta,73.0,90.0,90.0,84.33333333333333
siswa_121,proklamasi abdi bangsa indonesia dengan ini menyatakan kemerdekaan indonesia. hal-hal yang mengenai pemindahan kekuasaan dll diselenggarakan dengan seksama dan dalam tempo yang sesingkat-singkatnya jakarta hari 17 agustus 1945 soekarno hatta,73.0,90.0,90.0,84.33333333333333
siswa_122,proklamasi kami anak indonesia cak atas ini menyatakan kemerdekaan indonesia. hal-hal yang mengenai pemindahan kekuasaan dll diselenggarakan dengan seksama dan dalam tempo yang sesingkat-singkatnya jakarta hari 17 agustus 1945 soekarno hatta,73.0,90.0,90.0,84.33333333333333
