Siswa,Jawaban,Manual 1,Manual 2,Manual 3,Rata Manual
siswa_190,daya hidup manusia nan bukan berlebihan,8.0,5.0,10.0,7.666666666666667
siswa_191,daya hidup manusia nan tidak berlebihan,8.0,5.0,10.0,7.666666666666667
siswa_192,daya hidup manusia yang bukan berlebihan,8.0,5.0,10.0,7.666666666666667
siswa_193,daya hidup manusia yang tidak berlebihan,8.0,5.0,10.0,7.666666666666667
siswa_194,gaya berjiwa anak Adam nan bukan berlebihan,8.0,5.0,10.0,7.666666666666667
siswa_195,gaya berjiwa anak Adam nan tidak berlebihan,8.0,5.0,10.0,7.666666666666667
siswa_196,gaya berjiwa anak Adam yang bukan berlebihan,8.0,5.0,10.0,7.666666666666667
siswa_197,gaya berjiwa anak Adam yang tidak berlebihan,8.0,5.0,10.0,7.666666666666667
siswa_198,gaya berjiwa manusia nan bukan berlebihan,8.0,5.0,10.0,7.666666666666667
siswa_199,gaya berjiwa manusia nan tidak berlebihan,8.0,5.0,10.0,7.666666666666667
siswa_200,gaya berjiwa manusia yang bukan berlebihan,8.0,5.0,10.0,7.666666666666667
siswa_201,gaya berjiwa manusia yang tidak berlebihan,8.0,5.0,10.0,7.666666666666667
siswa_202,gaya hidup anak Adam nan bukan berlebihan,8.0,5.0,10.0,7.666666666666667
siswa_203,gaya hidup anak Adam nan tidak berlebihan,8.0,5.0,10.0,7.666666666666667
siswa_204,gaya hidup anak Adam yang bukan berlebihan,8.0,5.0,10.0,7.666666666666667
siswa_205,gaya hidup anak Adam yang tidak berlebihan,8.0,5.0,10.0,7.666666666666667
siswa_206,gaya hidup manusia nan bukan berlebihan,8.0,5.0,10.0,7.666666666666667
siswa_207,gaya hidup manusia nan tidak berlebihan,8.0,5.0,10.0,7.666666666666667
siswa_208,gaya hidup manusia yang bukan berlebihan,8.0,5.0,10.0,7.666666666666667
siswa_209,daya berjiwa nan berlebih-lebihan,8.0,5.0,10.0,7.666666666666667
siswa_210,daya berjiwa yang berlebih-lebihan,8.0,5.0,10.0,7.666666666666667
siswa_211,daya hidup nan berlebih-lebihan,8.0,5.0,10.0,7.666666666666667
siswa_212,daya hidup yang berlebih-lebihan,8.0,5.0,10.0,7.666666666666667
siswa_213,gaya berjiwa nan berlebih-lebihan,8.0,5.0,10.0,7.666666666666667
siswa_214,gaya berjiwa yang berlebih-lebihan,8.0,5.0,10.0,7.666666666666667
siswa_215,gaya hidup nan berlebih-lebihan,8.0,5.0,10.0,7.666666666666667
siswa_216,"Hedonisme ialah amatan berjiwa nan menganggap bahwa orang akan menjadi bahagia dengan mencari kebahagiaan sebanyak mungkin dan sedapat mungkin menghindari perasaan-perasaan yang menyakitkan.[1] Hedonisme merupakan ajaran atau pandangan bahwa kesenangan atau kenikmatan merupakan tujuan hidup dan tindakan manusia.[2] Terdapat tiga aliran pemikiran dalam hedonis yakni Cyrenaics, Epikureanisme, dan Utilitarianisme",60.0,45.0,50.0,51.666666666666664
siswa_217,"Hedonisme ialah amatan berjiwa yang menganggap bahwa orang akan menjadi bahagia dengan mencari kebahagiaan sebanyak mungkin dan sedapat mungkin menghindari perasaan-perasaan yang menyakitkan.[1] Hedonisme merupakan ajaran atau pandangan bahwa kesenangan atau kenikmatan merupakan tujuan hidup dan tindakan manusia.[2] Terdapat tiga aliran pemikiran dalam hedonis yakni Cyrenaics, Epikureanisme, dan Utilitarianisme",60.0,45.0,50.0,51.666666666666664
