Siswa,Jawaban,Manual 1,Manual 2,Manual 3,Rata Manual
siswa_48 ,"menu makanan yang lengkap dan mengandung zat gizi yang dibutuhkan oleh tubuh seperti karbohidrat, protein, vitamin dan mineral. Masing-masing zat gizi ini terkandung dalam berbagai jenis makanan yang berbeda. Karena itu menu makanan harus bernekaragam. Agar kebutuhan gizi yang di perluka tubuh terpenuhi. ",39.0,50.0,50.0,46.333333333333336
siswa_49 ,makanan yang mengandung banyak nutrisi bagi tubuh kita agar tubuh menjadi sehat ,16.0,10.0,10.0,12.0
siswa_50 ,"makanan yang mengandung karbohidrat, protein, vitamin, mineral, dan susu ",37.0,30.0,25.0,30.666666666666668
siswa_51 ,"makanan yang mengandung karbohidrat,protein, vitamin,lemak dan susu ",37.0,30.0,25.0,30.666666666666668
siswa_52 ,"makanan yang berupa susu, daging, buah, sayur, nasi ",24.0,20.0,25.0,23.0
siswa_53 ,"makanan yang mengandung karbohidrat, vitamin, mineral, zat besi, dan kalsium ",37.0,30.0,25.0,30.666666666666668
siswa_54 ,"Makanan yang mengandung nasi, sayur, daging, buah, dan susu. ",30.0,25.0,25.0,26.666666666666668
siswa_55 ,"makanan yang terdiri dari nasi,lauk pauk, sayur-sayuran ,buah-buahan dan susu ",38.0,29.0,25.0,30.666666666666668
siswa_56 ,"4 sehat 5 sempurna: makanan pokok, lauk pauk, sayur-mayur, buah-buahan, disempurnakan dengan susu. ",42.0,30.0,50.0,40.666666666666664
siswa_57 ,"makanan pokok, lauk pauk, sayur-mayur, buah-buahan, dan disempurnakan dengan susu bila mampu, menjadi lima sempurna. ",46.0,30.0,50.0,42.0
siswa_58 ,makan 4 kali tambah 1 kali ngopi ,4.0,2.0,10.0,5.333333333333333
siswa_59 ,"makanan yang dianjurkan untuk mencukupi segala kebutuhan tubuh yang berisi nasi, lauk pauk, sayur, buah, dan susu di setiap menunya ",42.0,50.0,50.0,47.333333333333336
siswa_60 ,"makanan gizi lengkap, dengan menu nasi, sayur, buah, ikan dan susu ",33.0,40.0,50.0,41.0
siswa_61 ,makanan yang memenuhi syarat sehat dan ditambahi susu untuk sempurna ,25.0,20.0,25.0,23.333333333333332
siswa_63 ,1. nasi 2. sayur 3. buah 4. protein 5. susu ,30.0,30.0,25.0,28.333333333333332
siswa_64 ,-nasi -lauk pauk -sayur -buah -susu,38.0,30.0,25.0,31.0
siswa_65,incaran 4 waras 5 afdal merupakan kebutuhan nutrisi untuk tubuh supaya tubuh sehat seimbang,15.0,10.0,10.0,11.666666666666666
siswa_66,incaran 4 waras 5 sempurna merupakan kebutuhan nutrisi untuk tubuh supaya tubuh sehat seimbang,15.0,10.0,10.0,11.666666666666666
siswa_67,incaran 4 sehat 5 afdal merupakan kebutuhan nutrisi untuk tubuh supaya tubuh sehat seimbang,15.0,10.0,10.0,11.666666666666666
siswa_68,incaran 4 sehat 5 sempurna merupakan kebutuhan nutrisi untuk tubuh supaya tubuh sehat seimbang,15.0,10.0,10.0,11.666666666666666
siswa_69,makanan 4 waras 5 afdal merupakan kebutuhan nutrisi untuk tubuh supaya tubuh sehat seimbang,15.0,10.0,10.0,11.666666666666666
siswa_70,makanan 4 waras 5 sempurna merupakan kebutuhan nutrisi untuk tubuh supaya tubuh sehat seimbang,15.0,10.0,10.0,11.666666666666666
siswa_71,makanan 4 sehat 5 afdal merupakan kebutuhan nutrisi untuk tubuh supaya tubuh sehat seimbang,15.0,10.0,10.0,11.666666666666666
siswa_72,incaran cak atas vitamin nan proporsional dan cukup untuk tubuh,17.0,15.0,25.0,19.0
siswa_73,incaran cak atas vitamin nan seimbang dan cukup untuk tubuh,17.0,15.0,25.0,19.0
siswa_74,incaran cak atas vitamin yang proporsional dan cukup untuk tubuh,17.0,15.0,25.0,19.0
siswa_75,incaran cak atas vitamin yang seimbang dan cukup untuk tubuh,17.0,15.0,25.0,19.0
siswa_76,incaran cak atas gizi nan proporsional dan cukup untuk tubuh,17.0,15.0,25.0,19.0
siswa_77,incaran cak atas gizi nan seimbang dan cukup untuk tubuh,17.0,15.0,25.0,19.0
siswa_78,incaran cak atas gizi yang proporsional dan cukup untuk tubuh,17.0,15.0,25.0,19.0
siswa_79,incaran cak atas gizi yang seimbang dan cukup untuk tubuh,17.0,15.0,25.0,19.0
siswa_80,incaran dengan vitamin nan proporsional dan cukup untuk tubuh,17.0,15.0,25.0,19.0
siswa_81,incaran dengan vitamin nan seimbang dan cukup untuk tubuh,17.0,15.0,25.0,19.0
siswa_82,incaran dengan vitamin yang proporsional dan cukup untuk tubuh,17.0,15.0,25.0,19.0
siswa_83,incaran dengan vitamin yang seimbang dan cukup untuk tubuh,17.0,15.0,25.0,19.0
siswa_84,incaran dengan gizi nan proporsional dan cukup untuk tubuh,17.0,15.0,25.0,19.0
siswa_85,incaran dengan gizi nan seimbang dan cukup untuk tubuh,17.0,15.0,25.0,19.0
siswa_86,incaran dengan gizi yang proporsional dan cukup untuk tubuh,17.0,15.0,25.0,19.0
siswa_87,incaran dengan gizi yang seimbang dan cukup untuk tubuh,17.0,15.0,25.0,19.0
siswa_88,makanan cak atas vitamin nan proporsional dan cukup untuk tubuh,17.0,15.0,25.0,19.0
siswa_89,makanan cak atas vitamin nan seimbang dan cukup untuk tubuh,17.0,15.0,25.0,19.0
siswa_90,makanan cak atas vitamin yang proporsional dan cukup untuk tubuh,17.0,15.0,25.0,19.0
siswa_91,makanan cak atas vitamin yang seimbang dan cukup untuk tubuh,17.0,15.0,25.0,19.0
siswa_92,makanan cak atas gizi nan proporsional dan cukup untuk tubuh,17.0,15.0,25.0,19.0
siswa_93,makanan cak atas gizi nan seimbang dan cukup untuk tubuh,17.0,15.0,25.0,19.0
siswa_94,makanan cak atas gizi yang proporsional dan cukup untuk tubuh,17.0,15.0,25.0,19.0
siswa_95,makanan cak atas gizi yang seimbang dan cukup untuk tubuh,17.0,15.0,25.0,19.0
siswa_96,makanan dengan vitamin nan proporsional dan cukup untuk tubuh,17.0,15.0,25.0,19.0
siswa_97,makanan dengan vitamin nan seimbang dan cukup untuk tubuh,17.0,15.0,25.0,19.0
siswa_98,makanan dengan vitamin yang proporsional dan cukup untuk tubuh,17.0,15.0,25.0,19.0
siswa_99,makanan dengan vitamin yang seimbang dan cukup untuk tubuh,17.0,15.0,25.0,19.0
siswa_100,makanan dengan gizi nan proporsional dan cukup untuk tubuh,17.0,15.0,25.0,19.0
siswa_101,makanan dengan gizi nan seimbang dan cukup untuk tubuh,17.0,15.0,25.0,19.0
siswa_102,makanan dengan gizi yang proporsional dan cukup untuk tubuh,17.0,15.0,25.0,19.0
siswa_103,Makanan nan berisi unsur-unsur nan dibutuhkan oleh tubuh.,12.0,8.0,10.0,10.0
siswa_104,Makanan nan berisi unsur-unsur yang dibutuhkan oleh tubuh.,12.0,8.0,10.0,10.0
siswa_105,Makanan nan mengandung unsur-unsur nan dibutuhkan oleh tubuh.,12.0,8.0,10.0,10.0
siswa_106,Makanan nan mengandung unsur-unsur yang dibutuhkan oleh tubuh.,12.0,8.0,10.0,10.0
siswa_107,Makanan yang berisi unsur-unsur nan dibutuhkan oleh tubuh.,12.0,8.0,10.0,10.0
siswa_108,Makanan yang berisi unsur-unsur yang dibutuhkan oleh tubuh.,12.0,8.0,10.0,10.0
siswa_109,Makanan yang mengandung unsur-unsur nan dibutuhkan oleh tubuh.,12.0,8.0,10.0,10.0
siswa_110,incaran nan begisi bersama ada banyak protein untuk kekebalan sistem inmun tubuh,15.0,8.0,10.0,11.0
siswa_111,incaran nan begisi bersama memiliki banyak protein untuk kekebalan sistem inmun tubuh,15.0,8.0,10.0,11.0
siswa_112,incaran nan begisi dan ada banyak protein untuk kekebalan sistem inmun tubuh,15.0,8.0,10.0,11.0
siswa_113,incaran nan begisi dan memiliki banyak protein untuk kekebalan sistem inmun tubuh,15.0,8.0,10.0,11.0
siswa_114,incaran yang begisi bersama ada banyak protein untuk kekebalan sistem inmun tubuh,15.0,8.0,10.0,11.0
siswa_115,incaran yang begisi bersama memiliki banyak protein untuk kekebalan sistem inmun tubuh,15.0,8.0,10.0,11.0
siswa_116,incaran yang begisi dan ada banyak protein untuk kekebalan sistem inmun tubuh,15.0,8.0,10.0,11.0
siswa_117,incaran yang begisi dan memiliki banyak protein untuk kekebalan sistem inmun tubuh,15.0,8.0,10.0,11.0
siswa_118,makanan nan begisi bersama ada banyak protein untuk kekebalan sistem inmun tubuh,15.0,8.0,10.0,11.0
siswa_119,makanan nan begisi bersama memiliki banyak protein untuk kekebalan sistem inmun tubuh,15.0,8.0,10.0,11.0
siswa_120,makanan nan begisi dan ada banyak protein untuk kekebalan sistem inmun tubuh,15.0,8.0,10.0,11.0
siswa_121,makanan nan begisi dan memiliki banyak protein untuk kekebalan sistem inmun tubuh,15.0,8.0,10.0,11.0
siswa_122,makanan yang begisi bersama ada banyak protein untuk kekebalan sistem inmun tubuh,15.0,8.0,10.0,11.0
siswa_123,makanan yang begisi bersama memiliki banyak protein untuk kekebalan sistem inmun tubuh,15.0,8.0,10.0,11.0
siswa_124,makanan yang begisi dan ada banyak protein untuk kekebalan sistem inmun tubuh,15.0,8.0,10.0,11.0
siswa_125,"dahar incaran sebagai rutin cak atas menggunakan nasi, lauk, sayur, buah dan susu yang bermanfaat untuk tubuh dan baik untuk proses pertumbuhan",40.0,35.0,50.0,41.666666666666664
siswa_126,"dahar incaran sebagai rutin dengan menggunakan nasi, lauk, sayur, buah dan susu yang bermanfaat untuk tubuh dan baik untuk proses pertumbuhan",40.0,35.0,50.0,41.666666666666664
siswa_127,"dahar incaran secara rutin cak atas menggunakan nasi, lauk, sayur, buah dan susu yang bermanfaat untuk tubuh dan baik untuk proses pertumbuhan",40.0,35.0,50.0,41.666666666666664
siswa_128,"dahar incaran secara rutin dengan menggunakan nasi, lauk, sayur, buah dan susu yang bermanfaat untuk tubuh dan baik untuk proses pertumbuhan",40.0,35.0,50.0,41.666666666666664
siswa_129,"dahar makanan sebagai rutin cak atas menggunakan nasi, lauk, sayur, buah dan susu yang bermanfaat untuk tubuh dan baik untuk proses pertumbuhan",40.0,35.0,50.0,41.666666666666664
siswa_130,"dahar makanan sebagai rutin dengan menggunakan nasi, lauk, sayur, buah dan susu yang bermanfaat untuk tubuh dan baik untuk proses pertumbuhan",40.0,35.0,50.0,41.666666666666664
siswa_131,"dahar makanan secara rutin cak atas menggunakan nasi, lauk, sayur, buah dan susu yang bermanfaat untuk tubuh dan baik untuk proses pertumbuhan",40.0,35.0,50.0,41.666666666666664
siswa_132,"dahar makanan secara rutin dengan menggunakan nasi, lauk, sayur, buah dan susu yang bermanfaat untuk tubuh dan baik untuk proses pertumbuhan",40.0,35.0,50.0,41.666666666666664
siswa_133,"makan incaran sebagai rutin cak atas menggunakan nasi, lauk, sayur, buah dan susu yang bermanfaat untuk tubuh dan baik untuk proses pertumbuhan",40.0,35.0,50.0,41.666666666666664
siswa_134,"makan incaran sebagai rutin dengan menggunakan nasi, lauk, sayur, buah dan susu yang bermanfaat untuk tubuh dan baik untuk proses pertumbuhan",40.0,35.0,50.0,41.666666666666664
siswa_135,"makan incaran secara rutin cak atas menggunakan nasi, lauk, sayur, buah dan susu yang bermanfaat untuk tubuh dan baik untuk proses pertumbuhan",40.0,35.0,50.0,41.666666666666664
siswa_136,"makan incaran secara rutin dengan menggunakan nasi, lauk, sayur, buah dan susu yang bermanfaat untuk tubuh dan baik untuk proses pertumbuhan",40.0,35.0,50.0,41.666666666666664
siswa_137,"makan makanan sebagai rutin cak atas menggunakan nasi, lauk, sayur, buah dan susu yang bermanfaat untuk tubuh dan baik untuk proses pertumbuhan",40.0,35.0,50.0,41.666666666666664
siswa_138,"makan makanan sebagai rutin dengan menggunakan nasi, lauk, sayur, buah dan susu yang bermanfaat untuk tubuh dan baik untuk proses pertumbuhan",40.0,35.0,50.0,41.666666666666664
siswa_139,"makan makanan secara rutin cak atas menggunakan nasi, lauk, sayur, buah dan susu yang bermanfaat untuk tubuh dan baik untuk proses pertumbuhan",40.0,35.0,50.0,41.666666666666664
siswa_140,"incaran nan mencangkup karhohidrat, air, mineral, protein dan kalsium",28.0,15.0,25.0,22.666666666666668
siswa_141,"incaran yang mencangkup karhohidrat, air, mineral, protein dan kalsium",28.0,15.0,25.0,22.666666666666668
siswa_142,"makanan nan mencangkup karhohidrat, air, mineral, protein dan kalsium",28.0,15.0,25.0,22.666666666666668
siswa_143,"incaran nan berisi karbohidrat, protein, mineral, vitamin, dan lemak tak jenuh",32.0,20.0,25.0,25.666666666666668
siswa_144,"incaran nan mengandung karbohidrat, protein, mineral, vitamin, dan lemak tak jenuh",32.0,20.0,25.0,25.666666666666668
siswa_145,"incaran yang berisi karbohidrat, protein, mineral, vitamin, dan lemak tak jenuh",32.0,20.0,25.0,25.666666666666668
siswa_146,"incaran yang mengandung karbohidrat, protein, mineral, vitamin, dan lemak tak jenuh",32.0,20.0,25.0,25.666666666666668
siswa_147,"makanan nan berisi karbohidrat, protein, mineral, vitamin, dan lemak tak jenuh",32.0,20.0,25.0,25.666666666666668
siswa_148,"makanan nan mengandung karbohidrat, protein, mineral, vitamin, dan lemak tak jenuh",32.0,20.0,25.0,25.666666666666668
siswa_149,"makanan yang berisi karbohidrat, protein, mineral, vitamin, dan lemak tak jenuh",32.0,20.0,25.0,25.666666666666668
siswa_150,"nasi, susu, buah, daun ,lauk pauk",34.0,25.0,25.0,28.0
siswa_151,"4 incaran waras berisi karbohidrat, protein, vitamin, dan mineral. 5 sempurna adalah susu atau mengandung kalsium",45.0,35.0,50.0,43.333333333333336
siswa_152,"4 incaran waras mengandung karbohidrat, protein, vitamin, dan mineral. 5 sempurna adalah susu atau mengandung kalsium",45.0,35.0,50.0,43.333333333333336
siswa_153,"4 incaran sehat berisi karbohidrat, protein, vitamin, dan mineral. 5 sempurna adalah susu atau mengandung kalsium",45.0,35.0,50.0,43.333333333333336
siswa_154,"4 incaran sehat mengandung karbohidrat, protein, vitamin, dan mineral. 5 sempurna adalah susu atau mengandung kalsium",45.0,35.0,50.0,43.333333333333336
siswa_155,"4 makanan waras berisi karbohidrat, protein, vitamin, dan mineral. 5 sempurna adalah susu atau mengandung kalsium",45.0,35.0,50.0,43.333333333333336
siswa_156,"4 makanan waras mengandung karbohidrat, protein, vitamin, dan mineral. 5 sempurna adalah susu atau mengandung kalsium",45.0,35.0,50.0,43.333333333333336
siswa_157,"4 makanan sehat berisi karbohidrat, protein, vitamin, dan mineral. 5 sempurna adalah susu atau mengandung kalsium",45.0,35.0,50.0,43.333333333333336
siswa_158,"Makanan nan berisi 4 Makanan sehat yaitu Nasi, Sayur Mayur, Lauk Pauk, dan buah ,serta 5 Sempurna yaitu susu sebagai sumber kalsium bagi tubuh",55.0,44.0,50.0,49.666666666666664
siswa_159,"Makanan nan mengandung 4 Makanan sehat yaitu Nasi, Sayur Mayur, Lauk Pauk, dan buah ,serta 5 Sempurna yaitu susu sebagai sumber kalsium bagi tubuh",55.0,44.0,50.0,49.666666666666664
siswa_160,"Makanan yang berisi 4 Makanan sehat yaitu Nasi, Sayur Mayur, Lauk Pauk, dan buah ,serta 5 Sempurna yaitu susu sebagai sumber kalsium bagi tubuh",55.0,44.0,50.0,49.666666666666664
siswa_161,dahar bersama ayap ala kadarnya,5.0,5.0,10.0,6.666666666666667
siswa_162,dahar bersama ayap secukupnya,5.0,5.0,10.0,6.666666666666667
siswa_163,dahar bersama minum ala kadarnya,5.0,5.0,10.0,6.666666666666667
siswa_164,dahar bersama minum secukupnya,5.0,5.0,10.0,6.666666666666667
siswa_165,dahar dan ayap ala kadarnya,5.0,5.0,10.0,6.666666666666667
siswa_166,dahar dan ayap secukupnya,5.0,5.0,10.0,6.666666666666667
siswa_167,dahar dan minum ala kadarnya,5.0,5.0,10.0,6.666666666666667
siswa_168,dahar dan minum secukupnya,5.0,5.0,10.0,6.666666666666667
siswa_169,makan bersama ayap ala kadarnya,5.0,5.0,10.0,6.666666666666667
siswa_170,makan bersama ayap secukupnya,5.0,5.0,10.0,6.666666666666667
siswa_171,makan bersama minum ala kadarnya,5.0,5.0,10.0,6.666666666666667
siswa_172,makan bersama minum secukupnya,5.0,5.0,10.0,6.666666666666667
siswa_173,makan dan ayap ala kadarnya,5.0,5.0,10.0,6.666666666666667
siswa_174,makan dan ayap secukupnya,5.0,5.0,10.0,6.666666666666667
siswa_175,makan dan minum ala kadarnya,5.0,5.0,10.0,6.666666666666667
siswa_176,incaran nan berisi fruktosa zat putih telur serat susu,25.0,15.0,25.0,21.666666666666668
siswa_177,incaran nan berisi fruktosa protein serat susu,25.0,15.0,25.0,21.666666666666668
siswa_178,incaran nan berisi karbohidrat zat putih telur serat susu,25.0,15.0,25.0,21.666666666666668
siswa_179,incaran nan berisi karbohidrat protein serat susu,25.0,15.0,25.0,21.666666666666668
siswa_180,incaran nan mengandung fruktosa zat putih telur serat susu,25.0,15.0,25.0,21.666666666666668
siswa_181,incaran nan mengandung fruktosa protein serat susu,25.0,15.0,25.0,21.666666666666668
siswa_182,incaran nan mengandung karbohidrat zat putih telur serat susu,25.0,15.0,25.0,21.666666666666668
siswa_183,incaran nan mengandung karbohidrat protein serat susu,25.0,15.0,25.0,21.666666666666668
siswa_184,incaran yang berisi fruktosa zat putih telur serat susu,25.0,15.0,25.0,21.666666666666668
siswa_185,incaran yang berisi fruktosa protein serat susu,25.0,15.0,25.0,21.666666666666668
siswa_186,incaran yang berisi karbohidrat zat putih telur serat susu,25.0,15.0,25.0,21.666666666666668
siswa_187,incaran yang berisi karbohidrat protein serat susu,25.0,15.0,25.0,21.666666666666668
siswa_188,incaran yang mengandung fruktosa zat putih telur serat susu,25.0,15.0,25.0,21.666666666666668
siswa_189,incaran yang mengandung fruktosa protein serat susu,25.0,15.0,25.0,21.666666666666668
siswa_190,incaran yang mengandung karbohidrat zat putih telur serat susu,25.0,15.0,25.0,21.666666666666668
siswa_191,incaran yang mengandung karbohidrat protein serat susu,25.0,15.0,25.0,21.666666666666668
siswa_192,makanan nan berisi fruktosa zat putih telur serat susu,25.0,15.0,25.0,21.666666666666668
siswa_193,makanan nan berisi fruktosa protein serat susu,25.0,15.0,25.0,21.666666666666668
siswa_194,makanan nan berisi karbohidrat zat putih telur serat susu,25.0,15.0,25.0,21.666666666666668
siswa_195,makanan nan berisi karbohidrat protein serat susu,25.0,15.0,25.0,21.666666666666668
siswa_196,makanan nan mengandung fruktosa zat putih telur serat susu,25.0,15.0,25.0,21.666666666666668
siswa_197,makanan nan mengandung fruktosa protein serat susu,25.0,15.0,25.0,21.666666666666668
siswa_198,makanan nan mengandung karbohidrat zat putih telur serat susu,25.0,15.0,25.0,21.666666666666668
siswa_199,makanan nan mengandung karbohidrat protein serat susu,25.0,15.0,25.0,21.666666666666668
siswa_200,makanan yang berisi fruktosa zat putih telur serat susu,25.0,15.0,25.0,21.666666666666668
siswa_201,makanan yang berisi fruktosa protein serat susu,25.0,15.0,25.0,21.666666666666668
siswa_202,makanan yang berisi karbohidrat zat putih telur serat susu,25.0,15.0,25.0,21.666666666666668
siswa_203,makanan yang berisi karbohidrat protein serat susu,25.0,15.0,25.0,21.666666666666668
siswa_204,makanan yang mengandung fruktosa zat putih telur serat susu,25.0,15.0,25.0,21.666666666666668
siswa_205,makanan yang mengandung fruktosa protein serat susu,25.0,15.0,25.0,21.666666666666668
siswa_206,makanan yang mengandung karbohidrat zat putih telur serat susu,25.0,15.0,25.0,21.666666666666668
siswa_207,"incaran nan vitamin bersama asupanya diperlukan oleh tubuh yang mengandung serat,karbohidrat, protein, mineral, vitamin dan susu",38.0,35.0,25.0,32.666666666666664
siswa_208,"incaran nan vitamin dan asupanya diperlukan oleh tubuh yang mengandung serat,karbohidrat, protein, mineral, vitamin dan susu",38.0,35.0,25.0,32.666666666666664
siswa_209,"incaran nan gizi bersama asupanya diperlukan oleh tubuh yang mengandung serat,karbohidrat, protein, mineral, vitamin dan susu",38.0,35.0,25.0,32.666666666666664
siswa_210,"incaran nan gizi dan asupanya diperlukan oleh tubuh yang mengandung serat,karbohidrat, protein, mineral, vitamin dan susu",38.0,35.0,25.0,32.666666666666664
