Siswa,Jawaban,Manual 1,Manual 2,Manual 3,Rata Manual
siswa_58 ,"Bluetooth adalah suatu peralatan media komunikasi yang dapat digunakan untuk menghubungkan sebuah perangkat komunikasi dengan perangkat komunikasi lainnya, bluetooth umumnya digunakan di handphone, komputer atau pc, tablet, dan lain-lain. Fungsi bluetooth yaitu untuk mempermudah berbagi atau sharing file, audio, menggantikan penggunaan kabel dan lain-lain. Saat ini sudah banyak sekali perangkat yang menggunakan bluetooth. ",40.0,55.0,50.0,48.333333333333336
siswa_59 ,suatu teknologi untuk menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan. ,20.0,35.0,25.0,26.666666666666668
siswa_60 ,bluetooth adalah personal area network yang terhubung dengan jarak beberapa meter untuk pengaksesan ke hubungan jaringan. menggunakan teknologi infra red ,15.0,15.0,25.0,18.333333333333332
siswa_61 ,spesifikasi industri untuk jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan. ,30.0,45.0,50.0,41.666666666666664
siswa_62 ,"sebagai teknologi komunikasi wireless (tanpa kabel) yang beroperasi dalam pita frekuensi 2,4 GHz unlicensed ISM (Industrial, Scientific and Medical) dengan menggunakan sebuah frequency hopping tranceiver yang mampu menyediakan layanan komunikasi data dan suara secara real-time antara host-host bluetooth dengan jarak jangkauan layanan yang terbatas yakni sekitar 10 meter. ",20.0,35.0,25.0,26.666666666666668
siswa_63 ,digunakan untuk transfer data berupa file dan data ,33.0,30.0,25.0,29.333333333333332
siswa_64 ,bluetooth adalah koneksi ke bluetooth lain tanpa kabel ,28.0,15.0,25.0,22.666666666666668
siswa_65,"Bluetooth ialah satu bahan alat komunikasi yang dapat digunakan untuk menghubungkan sebuah perangkat komunikasi dengan perangkat komunikasi lainnya, bluetooth umumnya digunakan di handphone, komputer atau pc, tablet, dan lain-lain.",30.0,35.0,25.0,30.0
siswa_66,"Bluetooth ialah satu bahan media komunikasi yang dapat digunakan untuk menghubungkan sebuah perangkat komunikasi dengan perangkat komunikasi lainnya, bluetooth umumnya digunakan di handphone, komputer atau pc, tablet, dan lain-lain.",30.0,35.0,25.0,30.0
siswa_67,"Bluetooth ialah satu peralatan alat komunikasi yang dapat digunakan untuk menghubungkan sebuah perangkat komunikasi dengan perangkat komunikasi lainnya, bluetooth umumnya digunakan di handphone, komputer atau pc, tablet, dan lain-lain.",30.0,35.0,25.0,30.0
siswa_68,"Bluetooth ialah satu peralatan media komunikasi yang dapat digunakan untuk menghubungkan sebuah perangkat komunikasi dengan perangkat komunikasi lainnya, bluetooth umumnya digunakan di handphone, komputer atau pc, tablet, dan lain-lain.",30.0,35.0,25.0,30.0
siswa_69,"Bluetooth ialah suatu bahan alat komunikasi yang dapat digunakan untuk menghubungkan sebuah perangkat komunikasi dengan perangkat komunikasi lainnya, bluetooth umumnya digunakan di handphone, komputer atau pc, tablet, dan lain-lain.",30.0,35.0,25.0,30.0
siswa_70,"Bluetooth ialah suatu bahan media komunikasi yang dapat digunakan untuk menghubungkan sebuah perangkat komunikasi dengan perangkat komunikasi lainnya, bluetooth umumnya digunakan di handphone, komputer atau pc, tablet, dan lain-lain.",30.0,35.0,25.0,30.0
siswa_71,"Bluetooth ialah suatu peralatan alat komunikasi yang dapat digunakan untuk menghubungkan sebuah perangkat komunikasi dengan perangkat komunikasi lainnya, bluetooth umumnya digunakan di handphone, komputer atau pc, tablet, dan lain-lain.",30.0,35.0,25.0,30.0
siswa_72,"Bluetooth ialah suatu peralatan media komunikasi yang dapat digunakan untuk menghubungkan sebuah perangkat komunikasi dengan perangkat komunikasi lainnya, bluetooth umumnya digunakan di handphone, komputer atau pc, tablet, dan lain-lain.",30.0,35.0,25.0,30.0
siswa_73,"Bluetooth adalah satu bahan alat komunikasi yang dapat digunakan untuk menghubungkan sebuah perangkat komunikasi dengan perangkat komunikasi lainnya, bluetooth umumnya digunakan di handphone, komputer atau pc, tablet, dan lain-lain.",30.0,35.0,25.0,30.0
siswa_74,"Bluetooth adalah satu bahan media komunikasi yang dapat digunakan untuk menghubungkan sebuah perangkat komunikasi dengan perangkat komunikasi lainnya, bluetooth umumnya digunakan di handphone, komputer atau pc, tablet, dan lain-lain.",30.0,35.0,25.0,30.0
siswa_75,"Bluetooth adalah satu peralatan alat komunikasi yang dapat digunakan untuk menghubungkan sebuah perangkat komunikasi dengan perangkat komunikasi lainnya, bluetooth umumnya digunakan di handphone, komputer atau pc, tablet, dan lain-lain.",30.0,35.0,25.0,30.0
siswa_76,"Bluetooth adalah satu peralatan media komunikasi yang dapat digunakan untuk menghubungkan sebuah perangkat komunikasi dengan perangkat komunikasi lainnya, bluetooth umumnya digunakan di handphone, komputer atau pc, tablet, dan lain-lain.",30.0,35.0,25.0,30.0
siswa_77,"Bluetooth adalah suatu bahan alat komunikasi yang dapat digunakan untuk menghubungkan sebuah perangkat komunikasi dengan perangkat komunikasi lainnya, bluetooth umumnya digunakan di handphone, komputer atau pc, tablet, dan lain-lain.",30.0,35.0,25.0,30.0
siswa_78,"Bluetooth adalah suatu bahan media komunikasi yang dapat digunakan untuk menghubungkan sebuah perangkat komunikasi dengan perangkat komunikasi lainnya, bluetooth umumnya digunakan di handphone, komputer atau pc, tablet, dan lain-lain.",30.0,35.0,25.0,30.0
siswa_79,"Bluetooth adalah suatu peralatan alat komunikasi yang dapat digunakan untuk menghubungkan sebuah perangkat komunikasi dengan perangkat komunikasi lainnya, bluetooth umumnya digunakan di handphone, komputer atau pc, tablet, dan lain-lain.",30.0,35.0,25.0,30.0
siswa_80,Bluetooth ialah detail pabrik akan jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,85.0,75.0,63.333333333333336
siswa_81,Bluetooth ialah detail pabrik untuk jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,85.0,75.0,63.333333333333336
siswa_82,Bluetooth ialah detail industri akan jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,85.0,75.0,63.333333333333336
siswa_83,Bluetooth ialah detail industri untuk jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,85.0,75.0,63.333333333333336
siswa_84,Bluetooth ialah spesifikasi pabrik akan jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,85.0,75.0,63.333333333333336
siswa_85,Bluetooth ialah spesifikasi pabrik untuk jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,85.0,75.0,63.333333333333336
siswa_86,Bluetooth ialah spesifikasi industri akan jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,85.0,75.0,63.333333333333336
siswa_87,Bluetooth ialah spesifikasi industri untuk jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,85.0,75.0,63.333333333333336
siswa_88,Bluetooth adalah detail pabrik akan jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,85.0,75.0,63.333333333333336
siswa_89,Bluetooth adalah detail pabrik untuk jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,85.0,75.0,63.333333333333336
siswa_90,Bluetooth adalah detail industri akan jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,85.0,75.0,63.333333333333336
siswa_91,Bluetooth adalah detail industri untuk jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,85.0,75.0,63.333333333333336
siswa_92,Bluetooth adalah spesifikasi pabrik akan jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,85.0,75.0,63.333333333333336
siswa_93,Bluetooth adalah spesifikasi pabrik untuk jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,85.0,75.0,63.333333333333336
siswa_94,Bluetooth adalah spesifikasi industri akan jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,85.0,75.0,63.333333333333336
siswa_95,akan menstranfer satu file,18.0,25.0,25.0,22.666666666666668
siswa_96,akan menstranfer suatu file,18.0,25.0,25.0,22.666666666666668
siswa_97,untuk menstranfer satu file,18.0,25.0,25.0,22.666666666666668
siswa_98,Bluetooth ialah detail pabrik akan jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,85.0,75.0,63.333333333333336
siswa_99,Bluetooth ialah detail pabrik untuk jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,85.0,75.0,63.333333333333336
siswa_100,Bluetooth ialah detail industri akan jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,85.0,75.0,63.333333333333336
siswa_101,Bluetooth ialah detail industri untuk jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,85.0,75.0,63.333333333333336
siswa_102,Bluetooth ialah spesifikasi pabrik akan jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,85.0,75.0,63.333333333333336
siswa_103,Bluetooth ialah spesifikasi pabrik untuk jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,85.0,75.0,63.333333333333336
siswa_104,Bluetooth ialah spesifikasi industri akan jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,85.0,75.0,63.333333333333336
siswa_105,Bluetooth ialah spesifikasi industri untuk jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,85.0,75.0,63.333333333333336
siswa_106,Bluetooth adalah detail pabrik akan jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,85.0,75.0,63.333333333333336
siswa_107,Bluetooth adalah detail pabrik untuk jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,85.0,75.0,63.333333333333336
siswa_108,Bluetooth adalah detail industri akan jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,85.0,75.0,63.333333333333336
siswa_109,Bluetooth adalah detail industri untuk jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,85.0,75.0,63.333333333333336
siswa_110,Bluetooth adalah spesifikasi pabrik akan jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,85.0,75.0,63.333333333333336
siswa_111,Bluetooth adalah spesifikasi pabrik untuk jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,85.0,75.0,63.333333333333336
siswa_112,Bluetooth adalah spesifikasi industri akan jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,85.0,75.0,63.333333333333336
siswa_113,memindahkan mendampingi hape,10.0,25.0,10.0,15.0
siswa_114,memindahkan antar hape,10.0,25.0,10.0,15.0
siswa_115,transfer mendampingi hape,10.0,25.0,10.0,15.0
siswa_116,Bluetooth ialah detail pabrik akan jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,75.0,50.0,51.666666666666664
siswa_117,Bluetooth ialah detail pabrik untuk jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,75.0,50.0,51.666666666666664
siswa_118,Bluetooth ialah detail industri akan jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,75.0,50.0,51.666666666666664
siswa_119,Bluetooth ialah detail industri untuk jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,75.0,50.0,51.666666666666664
siswa_120,Bluetooth ialah spesifikasi pabrik akan jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,75.0,50.0,51.666666666666664
siswa_121,Bluetooth ialah spesifikasi pabrik untuk jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,75.0,50.0,51.666666666666664
siswa_122,Bluetooth ialah spesifikasi industri akan jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,75.0,50.0,51.666666666666664
siswa_123,Bluetooth ialah spesifikasi industri untuk jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,75.0,50.0,51.666666666666664
siswa_124,Bluetooth adalah detail pabrik akan jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,75.0,50.0,51.666666666666664
siswa_125,Bluetooth adalah detail pabrik untuk jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,75.0,50.0,51.666666666666664
siswa_126,Bluetooth adalah detail industri akan jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,75.0,50.0,51.666666666666664
siswa_127,Bluetooth adalah detail industri untuk jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,75.0,50.0,51.666666666666664
siswa_128,Bluetooth adalah spesifikasi pabrik akan jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,75.0,50.0,51.666666666666664
siswa_129,Bluetooth adalah spesifikasi pabrik untuk jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,75.0,50.0,51.666666666666664
siswa_130,Bluetooth adalah spesifikasi industri akan jaringan kawasan pribadi (personal area networks atau PAN) tanpa kabel. Bluetooth menghubungkan dan dapat dipakai untuk melakukan tukar-menukar informasi di antara peralatan-peralatan.,30.0,75.0,50.0,51.666666666666664
siswa_131,Bluetooth ialah jala-jala awak minus kabel. dapat dipakai untuk tukar-menukar informasi antar perangkat,50.0,70.0,50.0,56.666666666666664
siswa_132,Bluetooth ialah jala-jala awak tanpa kabel. dapat dipakai untuk tukar-menukar informasi antar perangkat,50.0,70.0,50.0,56.666666666666664
siswa_133,Bluetooth ialah jala-jala pribadi minus kabel. dapat dipakai untuk tukar-menukar informasi antar perangkat,50.0,70.0,50.0,56.666666666666664
siswa_134,Bluetooth ialah jala-jala pribadi tanpa kabel. dapat dipakai untuk tukar-menukar informasi antar perangkat,50.0,70.0,50.0,56.666666666666664
siswa_135,Bluetooth ialah jaringan awak minus kabel. dapat dipakai untuk tukar-menukar informasi antar perangkat,50.0,70.0,50.0,56.666666666666664
siswa_136,Bluetooth ialah jaringan awak tanpa kabel. dapat dipakai untuk tukar-menukar informasi antar perangkat,50.0,70.0,50.0,56.666666666666664
siswa_137,Bluetooth ialah jaringan pribadi minus kabel. dapat dipakai untuk tukar-menukar informasi antar perangkat,50.0,70.0,50.0,56.666666666666664
siswa_138,Bluetooth ialah jaringan pribadi tanpa kabel. dapat dipakai untuk tukar-menukar informasi antar perangkat,50.0,70.0,50.0,56.666666666666664
siswa_139,Bluetooth adalah jala-jala awak minus kabel. dapat dipakai untuk tukar-menukar informasi antar perangkat,50.0,70.0,50.0,56.666666666666664
siswa_140,Bluetooth adalah jala-jala awak tanpa kabel. dapat dipakai untuk tukar-menukar informasi antar perangkat,50.0,70.0,50.0,56.666666666666664
siswa_141,Bluetooth adalah jala-jala pribadi minus kabel. dapat dipakai untuk tukar-menukar informasi antar perangkat,50.0,70.0,50.0,56.666666666666664
siswa_142,Bluetooth adalah jala-jala pribadi tanpa kabel. dapat dipakai untuk tukar-menukar informasi antar perangkat,50.0,70.0,50.0,56.666666666666664
siswa_143,Bluetooth adalah jaringan awak minus kabel. dapat dipakai untuk tukar-menukar informasi antar perangkat,50.0,70.0,50.0,56.666666666666664
