Siswa,Jawaban,Manual 1,Manual 2,Manual 3,Rata Manual
siswa_37 ,"topologi LAN adalah topologi pada jaringan komputer yang menggunakan media kabel sebagai jalur transmisinya. contoh : star, bus, ring, mesh, hybird. ",40.0,45.0,50.0,45.0
siswa_38 ,"Topoligi LAN adalah topologi jaringan Local atau Local Area Network, topologi tersebut digunakan untuk network kecil seperti di rumah, kos, warung kopi ,dll yang kecil. Contoh topologi adalah Star, Mesh, Tree, Bus, Ring. ",50.0,65.0,50.0,55.0
siswa_39 ,"LAN ialah jaringan lokal, penghubung antar pc dalam skala dan jangkauan yang kecil. contoh ( topologi ring, bus, star.) ",30.0,50.0,50.0,43.333333333333336
siswa_40 ,"- Topologi jaringan suatu konsep untuk menghubungkan lokal ke komputer satu ke komputer yang Lain Contoh : Topologi Bus, Topologi Ring, Topologi Star",40.0,55.0,50.0,48.333333333333336
siswa_41 ,Baper ,0.0,0.0,0.0,1.0
siswa_42 ,- ,0.0,0.0,0.0,1.0
siswa_43 ,"Lan adalah local area network adalah topologi jaringan yang memiliki lingkup lokal. Contoh star, bus, tree ",48.0,50.0,50.0,49.333333333333336
siswa_44 ,"LAN merupakan network atau jaringan sejumlah sistem komputer yang lokasinya terbatas didalam satu gedung, satu kompleks gedung atau suatu kampus dan tidak menggunakan media fasilitas komunikasi umum seperti telepon, melainkan pemilik dan pengelola media komunikasinya adalah pemilik LAN itu sendiri. ",28.0,30.0,25.0,27.666666666666668
siswa_45 ,"LAN adalah Local Area Network, bus , ring, star, mesh ",45.0,35.0,50.0,43.333333333333336
siswa_46 ,"LAN adalah Local Area Network. bus, ring, mesh, star. ",45.0,35.0,50.0,43.333333333333336
siswa_47 ,"Pengertian Topologi jaringan adalah bagian yang menjelaskan hubungan antar komputer yang di bangun berdasarkan kegunaan, keterbatasan resource dan keterbatasan biaya, berarti topologi-topologi jaringan yang ada bisa disesuaikan dengan keadaan di lapangan. Topologi jaringan ada beberapa bentuk sebagai berikut: - Topologi Bus - Topologi Cincin - Topologi Token Ring - Topologi Bintang - Topologi Pohon (tree) ",50.0,65.0,50.0,55.0
siswa_50 ,"Pengertian Topologi jaringan adalah bagian yang menjelaskan hubungan antar komputer yang di bangun berdasarkan kegunaan, keterbatasan resource dan keterbatasan biaya, berarti topologi-topologi jaringan yang ada bisa disesuaikan dengan keadaan di lapangan. - Topologi Bus - Topologi Cincin - Topologi Token Ring - Topologi Bintang - Topologi Pohon (tree) ",50.0,65.0,50.0,55.0
siswa_51 ,. Topologi adalah cara stasiun atau host (node) saling dihubungkan. - Topologi Point-to-point - Topologi Bus (Multipoint) - Topologi Ring ,65.0,55.0,50.0,56.666666666666664
siswa_52 ,"local area network. star, ring, smesh ",35.0,30.0,25.0,30.0
siswa_53 ,"local area network, utp, udp, telnet ",20.0,20.0,25.0,21.666666666666668
siswa_54 ,"Topologi jaringan LAN (Local Area Network) adalah sebuah areal lokal jaringan dan contohnya UTP, UDP, Telnet, Ssh ",30.0,25.0,25.0,26.666666666666668
siswa_55 ,"Lan adalah Local Area Network contoh Utp,Udp,Telnet, SSH dan lain lain ",28.0,25.0,25.0,26.0
siswa_56 ,suatu cara atau konsep untuk menghubungkan beberapa atau banyak komputer sekaligus menjadi suatu jaringan yang saling terkoneksi. topologi bus topologi star topologi tree topoplogi mesh ,48.0,40.0,50.0,46.0
siswa_57 ,"bagian yang menjelaskan hubungan antar komputer yang di bangun berdasarkan kegunaan contoh : topologi bus , topologi cincin , topologin ring ",40.0,35.0,50.0,41.666666666666664
siswa_58 ,"Jaringan LAN atau Lokal Area network, seperti namanya Jaringan komputer berbasis LAN adalah terbatas pada area lokal contoh topologi topologi bus , topologi star , topologi ring ",60.0,65.0,50.0,58.333333333333336
siswa_59 ,"susunan jaringan yang digunakan dalam LAN. contohnya topologi bus, topologi star, topologi ring ",50.0,60.0,50.0,53.333333333333336
siswa_60 ,"topologi jaringan LAN adalah model topologi dalam pengaturan kabel Lan. contoh : ring, bus, tree ",37.0,35.0,25.0,32.333333333333336
siswa_61 ,"LAN adalah jaringan komputer yang jaringannya hanya mencakup wilayah kecil; seperti jaringan komputer kampus, gedung, kantor, dalam rumah, sekolah atau yang lebih kecil. Saat ini, kebanyakan LAN berbasis pada teknologi IEEE 802.3 Ethernet menggunakan perangkat switch, yang mempunyai kecepatan transfer data 10, 100, atau 1000 Mbit/s. Topologi Star, Topologi Mesh dan Topologi Hirarki ",38.0,55.0,50.0,47.666666666666664
siswa_62 ,"bagian yang menjelaskan hubungan antar komputer yang di bangun berdasarkan kegunaan, keterbatasan resource dan keterbatasan biaya, berarti topologi-topologi jaringan yang ada bisa disesuaikan dengan keadaan di lapangan. star, bus, cincin ",40.0,56.0,50.0,48.666666666666664
siswa_63 ,topologi LAN ,10.0,5.0,10.0,8.333333333333334
siswa_64 ,lan adalah koneksi ke berbagai komputer atau server menggunkana kabel -topologi star -topologi ring -topologi bus ,30.0,35.0,25.0,30.0
siswa_65,"Topologi ialah aturan halte alias host (node) saling dihubungkan. beberpa jenis topologi Jaringan lan yang ada dan sering di terapkan yaitu Point-to-point, Bus (Multipoint), Ring, Star, dan Tree.",45.0,40.0,50.0,45.0
siswa_66,"Topologi ialah aturan halte atau host (node) saling dihubungkan. beberpa jenis topologi Jaringan lan yang ada dan sering di terapkan yaitu Point-to-point, Bus (Multipoint), Ring, Star, dan Tree.",45.0,40.0,50.0,45.0
siswa_67,"Topologi ialah aturan stasiun alias host (node) saling dihubungkan. beberpa jenis topologi Jaringan lan yang ada dan sering di terapkan yaitu Point-to-point, Bus (Multipoint), Ring, Star, dan Tree.",45.0,40.0,50.0,45.0
siswa_68,"Topologi ialah aturan stasiun atau host (node) saling dihubungkan. beberpa jenis topologi Jaringan lan yang ada dan sering di terapkan yaitu Point-to-point, Bus (Multipoint), Ring, Star, dan Tree.",45.0,40.0,50.0,45.0
siswa_69,"Topologi ialah cara halte alias host (node) saling dihubungkan. beberpa jenis topologi Jaringan lan yang ada dan sering di terapkan yaitu Point-to-point, Bus (Multipoint), Ring, Star, dan Tree.",45.0,40.0,50.0,45.0
siswa_70,"Topologi ialah cara halte atau host (node) saling dihubungkan. beberpa jenis topologi Jaringan lan yang ada dan sering di terapkan yaitu Point-to-point, Bus (Multipoint), Ring, Star, dan Tree.",45.0,40.0,50.0,45.0
siswa_71,"Topologi ialah cara stasiun alias host (node) saling dihubungkan. beberpa jenis topologi Jaringan lan yang ada dan sering di terapkan yaitu Point-to-point, Bus (Multipoint), Ring, Star, dan Tree.",45.0,40.0,50.0,45.0
siswa_72,"Topologi ialah cara stasiun atau host (node) saling dihubungkan. beberpa jenis topologi Jaringan lan yang ada dan sering di terapkan yaitu Point-to-point, Bus (Multipoint), Ring, Star, dan Tree.",45.0,40.0,50.0,45.0
siswa_73,"Topologi adalah aturan halte alias host (node) saling dihubungkan. beberpa jenis topologi Jaringan lan yang ada dan sering di terapkan yaitu Point-to-point, Bus (Multipoint), Ring, Star, dan Tree.",45.0,40.0,50.0,45.0
siswa_74,"Topologi adalah aturan halte atau host (node) saling dihubungkan. beberpa jenis topologi Jaringan lan yang ada dan sering di terapkan yaitu Point-to-point, Bus (Multipoint), Ring, Star, dan Tree.",45.0,40.0,50.0,45.0
siswa_75,"Topologi adalah aturan stasiun alias host (node) saling dihubungkan. beberpa jenis topologi Jaringan lan yang ada dan sering di terapkan yaitu Point-to-point, Bus (Multipoint), Ring, Star, dan Tree.",45.0,40.0,50.0,45.0
siswa_76,"Topologi adalah aturan stasiun atau host (node) saling dihubungkan. beberpa jenis topologi Jaringan lan yang ada dan sering di terapkan yaitu Point-to-point, Bus (Multipoint), Ring, Star, dan Tree.",45.0,40.0,50.0,45.0
siswa_77,"Topologi adalah cara halte alias host (node) saling dihubungkan. beberpa jenis topologi Jaringan lan yang ada dan sering di terapkan yaitu Point-to-point, Bus (Multipoint), Ring, Star, dan Tree.",45.0,40.0,50.0,45.0
siswa_78,"Topologi adalah cara halte atau host (node) saling dihubungkan. beberpa jenis topologi Jaringan lan yang ada dan sering di terapkan yaitu Point-to-point, Bus (Multipoint), Ring, Star, dan Tree.",45.0,40.0,50.0,45.0
siswa_79,"Topologi adalah cara stasiun alias host (node) saling dihubungkan. beberpa jenis topologi Jaringan lan yang ada dan sering di terapkan yaitu Point-to-point, Bus (Multipoint), Ring, Star, dan Tree.",45.0,40.0,50.0,45.0
siswa_80,"Pengertian Topologi jala-jala ialah belahan yang menjelaskan hubungan antar komputer yang di bangun berdasarkan kegunaan, keterbatasan resource dan keterbatasan biaya, berarti topologi-topologi jaringan yang ada bisa disesuaikan dengan keadaan di lapangan. Contoh Topologi Bus, Star, token ring, tree,",35.0,50.0,50.0,45.0
siswa_81,"Pengertian Topologi jala-jala ialah bagian yang menjelaskan hubungan antar komputer yang di bangun berdasarkan kegunaan, keterbatasan resource dan keterbatasan biaya, berarti topologi-topologi jaringan yang ada bisa disesuaikan dengan keadaan di lapangan. Contoh Topologi Bus, Star, token ring, tree,",35.0,50.0,50.0,45.0
siswa_82,"Pengertian Topologi jala-jala adalah belahan yang menjelaskan hubungan antar komputer yang di bangun berdasarkan kegunaan, keterbatasan resource dan keterbatasan biaya, berarti topologi-topologi jaringan yang ada bisa disesuaikan dengan keadaan di lapangan. Contoh Topologi Bus, Star, token ring, tree,",35.0,50.0,50.0,45.0
siswa_83,"Pengertian Topologi jala-jala adalah bagian yang menjelaskan hubungan antar komputer yang di bangun berdasarkan kegunaan, keterbatasan resource dan keterbatasan biaya, berarti topologi-topologi jaringan yang ada bisa disesuaikan dengan keadaan di lapangan. Contoh Topologi Bus, Star, token ring, tree,",35.0,50.0,50.0,45.0
siswa_84,"Pengertian Topologi jaringan ialah belahan yang menjelaskan hubungan antar komputer yang di bangun berdasarkan kegunaan, keterbatasan resource dan keterbatasan biaya, berarti topologi-topologi jaringan yang ada bisa disesuaikan dengan keadaan di lapangan. Contoh Topologi Bus, Star, token ring, tree,",35.0,50.0,50.0,45.0
siswa_85,"Pengertian Topologi jaringan ialah bagian yang menjelaskan hubungan antar komputer yang di bangun berdasarkan kegunaan, keterbatasan resource dan keterbatasan biaya, berarti topologi-topologi jaringan yang ada bisa disesuaikan dengan keadaan di lapangan. Contoh Topologi Bus, Star, token ring, tree,",35.0,50.0,50.0,45.0
siswa_86,"Pengertian Topologi jaringan adalah belahan yang menjelaskan hubungan antar komputer yang di bangun berdasarkan kegunaan, keterbatasan resource dan keterbatasan biaya, berarti topologi-topologi jaringan yang ada bisa disesuaikan dengan keadaan di lapangan. Contoh Topologi Bus, Star, token ring, tree,",35.0,50.0,50.0,45.0
siswa_87,"topologi jala-jala komputer. topologi bus,topologi ring, topologi star",40.0,45.0,50.0,45.0
siswa_88,jala-jala cak atas kawat,8.0,15.0,10.0,11.0
siswa_89,jala-jala cak atas kabel,8.0,15.0,10.0,11.0
siswa_90,jala-jala dengan kawat,8.0,15.0,10.0,11.0
siswa_91,jala-jala dengan kabel,8.0,15.0,10.0,11.0
siswa_92,jaringan cak atas kawat,8.0,15.0,10.0,11.0
siswa_93,jaringan cak atas kabel,8.0,15.0,10.0,11.0
siswa_94,jaringan dengan kawat,8.0,15.0,10.0,11.0
siswa_95,"Pada topologi cincin setiap komputer jinjing di hubungkan dengan komputer lain dan seterusnya sampai kembali lagi ke komputer pertama, dan membentuk lingkaran sehingga disebut ring, topologi ini berkomunikasi menggunakan data token untuk mengontrol hak akses komputer untuk menerima data, misalnya komputer 1 akan mengirim file ke komputer 4, maka data akan melewati komputer 2 dan 3 sampai di terima oleh komputer 4.",28.0,45.0,25.0,32.666666666666664
siswa_96,"Pada topologi cincin setiap komputer di hubungkan dengan komputer lain dan seterusnya sampai kembali lagi ke komputer pertama, dan membentuk lingkaran sehingga disebut ring, topologi ini berkomunikasi menggunakan data token untuk mengontrol hak akses komputer untuk menerima data, misalnya komputer 1 akan mengirim file ke komputer 4, maka data akan melewati komputer 2 dan 3 sampai di terima oleh komputer 4.",28.0,45.0,25.0,32.666666666666664
siswa_97,"Pada topologi ring setiap komputer jinjing di hubungkan dengan komputer lain dan seterusnya sampai kembali lagi ke komputer pertama, dan membentuk lingkaran sehingga disebut ring, topologi ini berkomunikasi menggunakan data token untuk mengontrol hak akses komputer untuk menerima data, misalnya komputer 1 akan mengirim file ke komputer 4, maka data akan melewati komputer 2 dan 3 sampai di terima oleh komputer 4.",28.0,45.0,25.0,32.666666666666664
siswa_98,"topologi jala-jala LAN aturan halte atau host dihubungkan. contohnya adalah topologi Point to Point, topologi bus, topologi star dan topologi ring",40.0,50.0,50.0,46.666666666666664
siswa_99,"topologi jala-jala LAN aturan stasiun atau host dihubungkan. contohnya adalah topologi Point to Point, topologi bus, topologi star dan topologi ring",40.0,50.0,50.0,46.666666666666664
siswa_100,"topologi jala-jala LAN cara halte atau host dihubungkan. contohnya adalah topologi Point to Point, topologi bus, topologi star dan topologi ring",40.0,50.0,50.0,46.666666666666664
siswa_101,"topologi jala-jala LAN cara stasiun atau host dihubungkan. contohnya adalah topologi Point to Point, topologi bus, topologi star dan topologi ring",40.0,50.0,50.0,46.666666666666664
siswa_102,"topologi jaringan LAN aturan halte atau host dihubungkan. contohnya adalah topologi Point to Point, topologi bus, topologi star dan topologi ring",40.0,50.0,50.0,46.666666666666664
siswa_103,"topologi jaringan LAN aturan stasiun atau host dihubungkan. contohnya adalah topologi Point to Point, topologi bus, topologi star dan topologi ring",40.0,50.0,50.0,46.666666666666664
siswa_104,"topologi jaringan LAN cara halte atau host dihubungkan. contohnya adalah topologi Point to Point, topologi bus, topologi star dan topologi ring",40.0,50.0,50.0,46.666666666666664
siswa_105,"Topologi Point-to-point Setiap halte alias host dihubungkan secara langsung dengan host lain. Setiap host mempunyai kedudukan yang sama sehingga LAN tidak tergantung pada salah satu host. Pada dasarnya hubungan antar stasiun hanya diketahui oleh stasiun yang bersangkutan Topologi Bus (Multipoint) LAN ini merupakan jaringan broadcast karena informasi dikirimkan melalui medium transmisi ke semua stasiun yang tersambung pada medium ini. Setiap stasiun saling dihubungkan melalui suatu medium yang dipergunakan bersama yang dapat berupa kabel, serat optik ataupun gelombang elektromaknetik.. Interface untuk node disambungkan ke medium ini. Tiap-tiap node akan memeriksa address dari informasi yang dikirimkan untuk menentukan siapa penerimanya. LAN juga tidak tergantung pada salah satu node karena kendalinya tersebar (distributed). Keuntungan: jumlah node dapat ditambahkan atau dikurangi tanpa mengganggu operasi yang telah ada. Kerugiannya: kalau tingkat lalu-lintas tinggi dapat terjadi kongesti. Contoh yang terkenal Ethernet. Topologi Ring semua node saling dihubungkan dalam bentuk lingkaran (ring). Informasi berjalan dalam saluran transmisi secara searah (unidirectional), sehingga data beredar di dalam lingkaran. Informasi berjalan dari satu node ke node yang lain. Informasi disalurkan dalam bentuk paket. Tiap paket mengandung alamat sumber dan tujuan. Paket yang diterima oleh satu stasiun akan diperiksa alamatnya, bilamana bukan untuknya paket akan diberikan kepada stasiun berikutnya demikian seterusnya sehingga tiba di tempat tujuan. Paket ini kemudian akan beredar sampai kembali ke sumber dan kemudian dikeluarkan dari peredaran. Paket harus dibuang untuk menghindari beredarnya tanpa batas dalam ring tersebut. Paket juga dapat dibuang oleh stasiun yang dituju. Pembuangan paket oleh sumber lebih disukai karena memungkinkan konfirmasi otomatis .Setiap node di dalam LAN ini akan saling bergantungan. Bila satu node terganggu, maka seluruh LAN akan terganggu, akan tetapi sekarang telah ada teknik untuk mengatasi masalah ini yaitu dengan cara melepaskan node yang tidak bekerja dari LAN tersebut dan menggantikannya dengan node yang berdekatan. Teknik ini memerlukan peralatan yang lebih rumit. Tiap node yang ada pada ring mempunyai repeater (transceiver) yang melakukan tugas tersebut di atas. LAN dengan topologi ini mempunyai keuntungan yaitu data rate tinggi dan dapat melayani lalu lintas yang intensitasnya tinggi serta sambungan point to point membuat transmission error diperkecil. Kerugian topologi ini antara lain sukar menambah atau mengurangi node kerusakan pada media transmisi dapat menghentikan seluruh operasi. Media transmisi yang dipakai dapat berupa twisted pair, kabel koaksial dan serat optik. Topologi Star Stasiun yang tersambung pada jaringan umumnya tidak langsung berhubungan dengan stasiun lain tetapi harus menyalurkannya melalui suatu pusat Stasiun pusat ini seringkali berupa sebuah switch . Semua jalur komunikasi tersambung ke satu titik pusat. Topologi Tree Tidak semua node mempunyai kedudukan yang sama. Node yang kedudukannya lebih tinggi ""menguasai"" node dibawahnya. Jaringan sangat tergantung pada node tertentu terutama pada node yang kedudukannya tertinggi. Karena itu juga dapat disebut sebagai ""hierachical topology"", sedang yang lainnya kedudukan semua node sama disebut sebagai ""peer topology"".",30.0,55.0,50.0,45.0
