Siswa,Jawaban,Manual 1,Manual 2,Manual 3,Rata Manual
siswa_103,1. Melihat daya kolam renang. 2. Air jernih atau tidak/ bersih atau tidak 3. Keramaian,40.0,70.0,50.0,53.333333333333336
siswa_104,1. Melihat kedalaman bak renang. 2. Air jernih atau tidak/ bersih atau tidak 3. Keramaian,40.0,70.0,50.0,53.333333333333336
siswa_105,"daya bak renang , cairan yang digunakan , kebersihan kolam renang , kualitas air , vasilitas kolam renang , harga tiket masuk",58.0,58.0,50.0,55.333333333333336
siswa_106,"daya bak renang , air yang digunakan , kebersihan kolam renang , kualitas air , vasilitas kolam renang , harga tiket masuk",58.0,58.0,50.0,55.333333333333336
siswa_107,"daya kolam renang , cairan yang digunakan , kebersihan kolam renang , kualitas air , vasilitas kolam renang , harga tiket masuk",58.0,58.0,50.0,55.333333333333336
siswa_108,"daya kolam renang , air yang digunakan , kebersihan kolam renang , kualitas air , vasilitas kolam renang , harga tiket masuk",58.0,58.0,50.0,55.333333333333336
siswa_109,"kedalaman bak renang , cairan yang digunakan , kebersihan kolam renang , kualitas air , vasilitas kolam renang , harga tiket masuk",58.0,58.0,50.0,55.333333333333336
siswa_110,"kedalaman bak renang , air yang digunakan , kebersihan kolam renang , kualitas air , vasilitas kolam renang , harga tiket masuk",58.0,58.0,50.0,55.333333333333336
siswa_111,"kedalaman kolam renang , cairan yang digunakan , kebersihan kolam renang , kualitas air , vasilitas kolam renang , harga tiket masuk",58.0,58.0,50.0,55.333333333333336
siswa_112,-bersih -memiliki kebeningan cairan -fasilitas memadai -harga tiket Masuk relatif murah,33.0,58.0,50.0,47.0
siswa_113,-bersih -memiliki kebeningan air -fasilitas memadai -harga tiket Masuk relatif murah,33.0,58.0,50.0,47.0
siswa_114,-bersih -memiliki kejernihan cairan -fasilitas memadai -harga tiket Masuk relatif murah,33.0,58.0,50.0,47.0
siswa_115,-Kebersihan bak -fasilitas cagak -tiket Masuk,18.0,58.0,50.0,42.0
siswa_116,-Kebersihan bak -fasilitas penunjang -tiket Masuk,18.0,58.0,50.0,42.0
siswa_117,-Kebersihan kolam -fasilitas cagak -tiket Masuk,18.0,58.0,50.0,42.0
siswa_118,"bersih, akomodasi bagus, kadar tiketmurah",10.0,53.0,50.0,37.666666666666664
siswa_119,"bersih, akomodasi bagus, harga tiketmurah",10.0,53.0,50.0,37.666666666666664
siswa_120,"bersih, fasilitas bagus, kadar tiketmurah",10.0,53.0,50.0,37.666666666666664
siswa_121,1. kebersihan airnya 2. daya kolam renang 3. dasar kolan renang yang tidak berlumut,30.0,70.0,50.0,50.0
siswa_122,cairan bening bukan berkaporitan bukan bau,20.0,60.0,50.0,43.333333333333336
siswa_123,cairan bening bukan berkaporitan tidak bau,20.0,60.0,50.0,43.333333333333336
siswa_124,cairan bening tidak berkaporitan bukan bau,20.0,60.0,50.0,43.333333333333336
siswa_125,cairan bening tidak berkaporitan tidak bau,20.0,60.0,50.0,43.333333333333336
siswa_126,cairan bersih bukan berkaporitan bukan bau,20.0,60.0,50.0,43.333333333333336
siswa_127,cairan bersih bukan berkaporitan tidak bau,20.0,60.0,50.0,43.333333333333336
siswa_128,cairan bersih tidak berkaporitan bukan bau,20.0,60.0,50.0,43.333333333333336
siswa_129,cairan bersih tidak berkaporitan tidak bau,20.0,60.0,50.0,43.333333333333336
siswa_130,air bening bukan berkaporitan bukan bau,20.0,60.0,50.0,43.333333333333336
siswa_131,air bening bukan berkaporitan tidak bau,20.0,60.0,50.0,43.333333333333336
siswa_132,air bening tidak berkaporitan bukan bau,20.0,60.0,50.0,43.333333333333336
siswa_133,air bening tidak berkaporitan tidak bau,20.0,60.0,50.0,43.333333333333336
siswa_134,air bersih bukan berkaporitan bukan bau,20.0,60.0,50.0,43.333333333333336
siswa_135,air bersih bukan berkaporitan tidak bau,20.0,60.0,50.0,43.333333333333336
siswa_136,air bersih tidak berkaporitan bukan bau,20.0,60.0,50.0,43.333333333333336
siswa_137,airnya jernih. bak bukan bergelimang atau dalam keadaan baik. luas.,28.0,58.0,50.0,45.333333333333336
siswa_138,airnya jernih. bak bukan kotor atau dalam keadaan baik. luas.,28.0,58.0,50.0,45.333333333333336
siswa_139,airnya jernih. bak tidak bergelimang atau dalam keadaan baik. luas.,28.0,58.0,50.0,45.333333333333336
siswa_140,airnya jernih. bak tidak kotor atau dalam keadaan baik. luas.,28.0,58.0,50.0,45.333333333333336
siswa_141,airnya jernih. kolam bukan bergelimang atau dalam keadaan baik. luas.,28.0,58.0,50.0,45.333333333333336
siswa_142,airnya jernih. kolam bukan kotor atau dalam keadaan baik. luas.,28.0,58.0,50.0,45.333333333333336
siswa_143,airnya jernih. kolam tidak bergelimang atau dalam keadaan baik. luas.,28.0,58.0,50.0,45.333333333333336
siswa_144,-Kebersihan -Nyaman -sesuakain daya bak renang dengan keahlian renang,38.0,60.0,50.0,49.333333333333336
siswa_145,-Kebersihan -Nyaman -sesuakain daya kolam renang dengan keahlian renang,38.0,60.0,50.0,49.333333333333336
siswa_146,-Kebersihan -Nyaman -sesuakain kedalaman bak renang dengan keahlian renang,38.0,60.0,50.0,49.333333333333336
siswa_147,-bersih -tidak belacak berisi kaporit -sesuai dengan tinggi badan atau tidak terlalu dalam -memiliki sirkulasi air yang baik,26.0,80.0,50.0,52.0
siswa_148,-bersih -tidak belacak mengandung kaporit -sesuai dengan tinggi badan atau tidak terlalu dalam -memiliki sirkulasi air yang baik,26.0,80.0,50.0,52.0
siswa_149,-bersih -tidak banyak berisi kaporit -sesuai dengan tinggi badan atau tidak terlalu dalam -memiliki sirkulasi air yang baik,26.0,80.0,50.0,52.0
siswa_150,"Hal nan kudu diperhatikan yakni, - memperhatikan dan memilih kodisi sekitar kolam kebersihannya - memperhatikan air dari kolam renang apakah mengandung kaporit atau tidak, jangan memilih yang mengandung kaporit - memperhatikan dan memilih warna dari air kolam renang apakah jenih atau keruh",38.0,70.0,50.0,52.666666666666664
siswa_151,"Hal nan harus diperhatikan yakni, - memperhatikan dan memilih kodisi sekitar kolam kebersihannya - memperhatikan air dari kolam renang apakah mengandung kaporit atau tidak, jangan memilih yang mengandung kaporit - memperhatikan dan memilih warna dari air kolam renang apakah jenih atau keruh",38.0,70.0,50.0,52.666666666666664
siswa_152,"Hal yang kudu diperhatikan yakni, - memperhatikan dan memilih kodisi sekitar kolam kebersihannya - memperhatikan air dari kolam renang apakah mengandung kaporit atau tidak, jangan memilih yang mengandung kaporit - memperhatikan dan memilih warna dari air kolam renang apakah jenih atau keruh",38.0,70.0,50.0,52.666666666666664
siswa_153,"cairan kolamnya bersih,",22.0,30.0,25.0,25.666666666666668
siswa_154,"cairan bersih, sarana memadai, daya sesuai.",33.0,60.0,50.0,47.666666666666664
siswa_155,"cairan bersih, sarana memadai, kedalaman sesuai.",33.0,60.0,50.0,47.666666666666664
siswa_156,"air bersih, sarana memadai, daya sesuai.",33.0,60.0,50.0,47.666666666666664
siswa_157,"temperatur air, bobot cairan bersama kelembapan.",20.0,40.0,50.0,36.666666666666664
siswa_158,"temperatur air, bobot cairan dan kelembapan.",20.0,40.0,50.0,36.666666666666664
siswa_159,"temperatur air, bobot air bersama kelembapan.",20.0,40.0,50.0,36.666666666666664
siswa_160,"temperatur air, bobot air dan kelembapan.",20.0,40.0,50.0,36.666666666666664
siswa_161,"temperatur air, kualitas cairan bersama kelembapan.",20.0,40.0,50.0,36.666666666666664
siswa_162,"temperatur air, kualitas cairan dan kelembapan.",20.0,40.0,50.0,36.666666666666664
siswa_163,"temperatur air, kualitas air bersama kelembapan.",20.0,40.0,50.0,36.666666666666664
siswa_164,"temperatur air, kualitas air dan kelembapan.",20.0,40.0,50.0,36.666666666666664
siswa_165,"suhu air, bobot cairan bersama kelembapan.",20.0,40.0,50.0,36.666666666666664
siswa_166,"suhu air, bobot cairan dan kelembapan.",20.0,40.0,50.0,36.666666666666664
siswa_167,"suhu air, bobot air bersama kelembapan.",20.0,40.0,50.0,36.666666666666664
siswa_168,"suhu air, bobot air dan kelembapan.",20.0,40.0,50.0,36.666666666666664
siswa_169,"suhu air, kualitas cairan bersama kelembapan.",20.0,40.0,50.0,36.666666666666664
siswa_170,"suhu air, kualitas cairan dan kelembapan.",20.0,40.0,50.0,36.666666666666664
siswa_171,"suhu air, kualitas air bersama kelembapan.",20.0,40.0,50.0,36.666666666666664
siswa_172,kebersihan keamanan alam bersama cuaca,18.0,40.0,50.0,36.0
siswa_173,kebersihan keamanan alam bersama suasana,18.0,40.0,50.0,36.0
siswa_174,kebersihan keamanan alam dan cuaca,18.0,40.0,50.0,36.0
siswa_175,kebersihan keamanan alam dan suasana,18.0,40.0,50.0,36.0
siswa_176,kebersihan keamanan lingkungan bersama cuaca,18.0,40.0,50.0,36.0
siswa_177,kebersihan keamanan lingkungan bersama suasana,18.0,40.0,50.0,36.0
siswa_178,kebersihan keamanan lingkungan dan cuaca,18.0,40.0,50.0,36.0
siswa_179,kebersihan keamanan lingkungan dan suasana,18.0,40.0,50.0,36.0
siswa_180,kebersihan kenyamanan alam bersama cuaca,18.0,40.0,50.0,36.0
siswa_181,kebersihan kenyamanan alam bersama suasana,18.0,40.0,50.0,36.0
siswa_182,kebersihan kenyamanan alam dan cuaca,18.0,40.0,50.0,36.0
siswa_183,kebersihan kenyamanan alam dan suasana,18.0,40.0,50.0,36.0
siswa_184,kebersihan kenyamanan lingkungan bersama cuaca,18.0,40.0,50.0,36.0
siswa_185,kebersihan kenyamanan lingkungan bersama suasana,18.0,40.0,50.0,36.0
siswa_186,kebersihan kenyamanan lingkungan dan cuaca,18.0,40.0,50.0,36.0
siswa_187,- kebeningan kolamnya - ajang bilas dan ganti yang memadai - fasilitas yang baik dan memadai,10.0,55.0,50.0,38.333333333333336
siswa_188,- kebeningan kolamnya - tempat bilas dan ganti yang memadai - fasilitas yang baik dan memadai,10.0,55.0,50.0,38.333333333333336
siswa_189,- kejernihan kolamnya - ajang bilas dan ganti yang memadai - fasilitas yang baik dan memadai,10.0,55.0,50.0,38.333333333333336
siswa_190,- kebeningan airnya - temperatur air - warna air - bau air,22.0,40.0,50.0,37.333333333333336
siswa_191,- kebeningan airnya - suhu air - warna air - bau air,22.0,40.0,50.0,37.333333333333336
siswa_192,- kejernihan airnya - temperatur air - warna air - bau air,22.0,40.0,50.0,37.333333333333336
siswa_193,-warna bak nan jerih -kolam mernang tertutup - terlihat dasar kolam,28.0,40.0,50.0,39.333333333333336
siswa_194,-warna bak yang jerih -kolam mernang tertutup - terlihat dasar kolam,28.0,40.0,50.0,39.333333333333336
siswa_195,-warna kolam nan jerih -kolam mernang tertutup - terlihat dasar kolam,28.0,40.0,50.0,39.333333333333336
siswa_196,- Kebersihan bak renang - fitur kolam renang - keamanan kolam renang - ukuran kolam renang - letak kolam renang - jenis kolam renang,70.0,58.0,50.0,59.333333333333336
siswa_197,- kekuatan kaporit - daya,18.0,60.0,50.0,42.666666666666664
siswa_198,- kekuatan kaporit - kedalaman,18.0,60.0,50.0,42.666666666666664
siswa_199,- kadar kaporit - daya,18.0,60.0,50.0,42.666666666666664
siswa_200,-air bukan bukat -tidak berlumut -sesuaikan kemampuan renang denfgan kedalaman,28.0,70.0,50.0,49.333333333333336
siswa_201,-air bukan keruh -tidak berlumut -sesuaikan kemampuan renang denfgan kedalaman,28.0,70.0,50.0,49.333333333333336
siswa_202,-air tidak bukat -tidak berlumut -sesuaikan kemampuan renang denfgan kedalaman,28.0,70.0,50.0,49.333333333333336
