Siswa,Jawaban,Manual 1,Manual 2,Manual 3,Rata Manual
siswa_12 ,"menjaga kesehatan tulang, menurunkan berat badan, menyahatkan otot, melatih ketahanan tubuh, menjaga kesehatan tulang ",38.0,23.0,25.0,28.666666666666668
siswa_14 ,"menjaga metabolisme tubuh,menambah daya ingat otak,melatih tubuh untuk melakukan gerak ",22.0,10.0,25.0,19.0
siswa_16 ,"Menyehatkan jantung,,merampingkan tubuh,mambakar lemak,membuat panjangf umur ",27.0,15.0,25.0,22.333333333333332
siswa_17 ,"membuat otot tubuh menjadi rilex, membuat tubuh sehat, membuat otak lebih bersinergi, memperkuat kekebalan tubuh, fisik bisa sesuai dengan idaman. ",38.0,25.0,25.0,29.333333333333332
siswa_18 ,1. Untuk menyehatkan badan 2. Supaya terhindar dari berbagai macam penyakit. 3. Membuat badan tetap bugar 4. Membuat otot lebih kuat ,47.0,55.0,50.0,50.666666666666664
siswa_19 ,"untuk menyegarkan pikiran , organ tubuh menjadi sehat , otot menjadi kuat , menyehatkan tubuh ",45.0,45.0,50.0,46.666666666666664
siswa_20 ,"menjaga kesehatan, menambah daya tahan tubuh, memperbaiki otot yang bermasalah, memperlancar peredaran darah, refresh otak ",58.0,65.0,75.0,66.0
siswa_22 ,-Membuat suasana hati menjadi senang. -Membakar kalori. -Menyehatkan jantung. -Membuat Metabolisme tubuh meningkat. -Merampingkan tubuh.,43.0,50.0,50.0,47.666666666666664
siswa_23 ,"Meringankan Kerja Jantung, Melancarkan Aliran Darah, Meningkatkan Pertumbuhan Tulang Dan Gigi, Menjaga Kepadatan Tulang dan Mencegah Terjadinya Obesitas ",15.0,10.0,10.0,11.666666666666666
siswa_24 ,"dapat membantu meningkatkat kecerdasan otak, dapat membantu memelihara kekebalan tubuh, membantu menambah energy di dalam tubuh, membantu mencairkan rasa stress, membantu program diet ",38.0,22.0,25.0,28.333333333333332
siswa_25 ,1. menjadikan badan kembali bugar 2. pikiran menjadi fresh kembali 3. otot pada tubuh kencang kembali karena digunakan olahraga 4. badan menjadi sehat 5. tidak stress ,40.0,40.0,50.0,43.333333333333336
siswa_26 ,"1. untuk menyegargan badan dan pikiran 2. menyehatkan tubuh 3. mengurangi lemak pada tubuh 4. mengeluarkan racun dalam tubuh 5. mengencangkan otot"" ",55.0,48.0,50.0,51.0
siswa_27 ,membantu mengontrol berat badan. membantu meningkatkan mood baik. mencegah berbagai penyakit. meningkatkan enargi. meningkatkan memori. ,38.0,46.0,50.0,44.666666666666664
siswa_28 ,"Berolahraga akan Meningkatkan Kapasitas Otak Anda , Menggerakkan Tubuh Membantu Mencairkan Stres Anda , Berolahraga akan Memberikan Energi , Tidak Sulit Mencari Waktu Untuk Berolahraga , Berolahraga akan Membina Hubungan , Berolahraga akan Melawan Penyakit , Berolahraga akan Memompa Jantung Anda Lebih Baik , Berolahraga akan Memperbaiki Diet Anda , Berolahraga Meningkatkan Stamina Anda , Penurunan Berat Badan Bukan Tujuan Utama ",60.0,65.0,75.0,66.66666666666667
siswa_33 ,-Membantu mengontrol berat badan -Mencegah berbagai penyakit -Membakar kalori dalam tubuh -meningkatkan kinerja otot -meningkatkan sistem imun,38.0,40.0,50.0,42.666666666666664
siswa_34 ,-untuk menyegarkan pikiran -untuk melepas stress karena lingkungan kerja atau sekolah -untuk kesehatan otot tubuh terutama untuk perkembangan otot dan tulang -untuk memelihara kesehatan organ dalam tubuh -menjaga kesehatan jantung,45.0,40.0,50.0,45.0
siswa_35 ,"Lima manfaat olahraga bagi tubuh adalah yakni, - menjadikan tubuh atau badan lebih sehat dan bugar - merengangkan atau merilekskan otot - otot tubuh atau badan yang kaku - menjadikan kinerja organ tubuh lancar termasuk dalam peredaran darah - menjernihkan pikiran dan rilex karena penat dari perkerjaan - menjaga keseimbangan dan menjaga stamina ",30.0,35.0,25.0,30.0
siswa_36 ,"Sebutkan 5 manfaat olahraga bagi tubuh. (Termasuk bagi pikiran, otot dan organ tubuh) ",25.0,0.0,0.0,8.333333333333334
siswa_37 ,"pikiran menjadi fresh, otot terlatih dengan baik, otot menjadi kuat, badan segar, pencernaan lebih terjaga. ",30.0,15.0,25.0,23.333333333333332
siswa_38 ,"Segar, Sehat, Bugar, Bertenaga, Tidak mudah lemas. ",20.0,7.0,10.0,12.333333333333334
siswa_39 ,-meningkatkan pembentukan otot tubuh. -menjadikan kulit lebih sehat dan cerah. -meningkatkan daya ingat otak. -tubuh menjadi lebih bugar dan kuat. -mental juga menjadi lebih kuat dan terlatih.,38.0,30.0,25.0,31.0
siswa_40 ,- Menyehatkan tubuh - mengisi waktu luang - mebuat pikiran menjadi segar dan fresh - melatih seluruh bagian otot,35.0,28.0,25.0,29.333333333333332
siswa_41 ,- merefresh pikiran - menambah stamina kita - meregangkan otot agar tidak mudah cidera - baik untuk diet - Membentuk tubuh sesuai keinginan,44.0,30.0,50.0,41.333333333333336
siswa_42 ,- Membakar kolesterol - menguatkan otot - menyegarkan badan - menyegarkan pikiran - Mencegah penyakit,55.0,60.0,50.0,55.0
siswa_43 ,-Sebagai anti struk -agar tubuh sehat -agar fikiran fresh,19.0,10.0,10.0,13.0
siswa_44 ,- meningkatkan daya tahan tubuh - meningkatkan kemampuan otak - Membakar lemak - mengurangi stres - Mencegah penuaan dini,70.0,60.0,75.0,68.33333333333333
siswa_45 ,- Menggerakkan tubuh Membantu Mencairkan stres Anda - Berolahraga akan meningkatkan Kapasitas otak Anda - Menggerakkan tubuh Membantu Mencairkan stres Anda - Berolahraga akan Memberikan Energi - Berolahraga akan Memompa jantung Anda lebih baik,50.0,50.0,50.0,50.0
siswa_46 ,-memfokuskan pikiran -Membentuk otot agar semakin kencang -organ dalam akan terlatih -sisa sisa pembakaran yang tidak berguna akan bisa di keluarkan melalui keringat jika Berolahraga -Membuat kita semakin sehat,35.0,30.0,25.0,30.0
siswa_47 ,- Berolahraga akan meningkatkan Kapasitas otak Anda - Menggerakkan tubuh Membantu Mencairkan stres Anda - Berolahraga akan Memberikan Energi - tidak Sulit Mencari waktu untuk Berolahraga - Berolahraga akan Membina Hubungan,40.0,30.0,50.0,40.0
siswa_48 ,"membantu meningkatan kecerdasaan otak,membantu memelihara kekebalan tubuh,membantu menambah energy didalam tubuh,dengan berolahraga dapat membantu mencairkan rasa stress,dapat membantu program diet ",46.0,42.0,50.0,46.0
siswa_49 ,- Membuat tubuh yang lebih sehat - memiliki daya tahan tubuh yang baik - jantung menjadi lebih stabil - pikiran menjadi lebih rileks - otot tubuh menjadi lebih lemas tidak kaku,56.0,50.0,50.0,52.0
siswa_50 ,- Menyehatkan jantung - Membuat Metabolisme tubuh meningkat - menormalkan tekanan darah - Membakar kalori di dalam tubuh - menormalkan kadar kolesterol di dalam tubuh,38.0,30.0,25.0,31.0
siswa_51 ,-Menyehatkan jantung -Membuat Metabolisme tubuh meningkat -Merampingkan tubuh -menormalkan tekanan darah -Membakar kalori dalam tubuh,30.0,45.0,50.0,41.666666666666664
siswa_52 ,"membuat suasan hati menjadi senang, menyehatkan jantung, menjaga metabolisme tubuh, menjaga fleksibilitas otot, menyehatkan paru-paru ",25.0,37.0,25.0,29.0
siswa_53 ,-menjadi lebih sehat -terhindah dari penyakit -pikiran lebih jernih -punya banyak teman -otot lebih terbentuk,30.0,30.0,25.0,28.333333333333332
siswa_54 ,"Menyehatkan badan, menyegarkan fikiran, melenturkan otot, menyegarkan organ tubuh, melancarkan peredaran darah. ",38.0,34.0,25.0,32.333333333333336
siswa_55 ,"menyegarkan kita dalam berfikir, menyehatkan badan , melatih otot tubuh, membuat masa otot bertambah, melatih tubuh kita agar tidak mudah lemah lesu ",34.0,40.0,25.0,33.0
siswa_56 ,-Membantu mengontrol berat badan -Olahraga Membantu meningkatkan mood -Manfaat Olahraga dalam Mencegah berbagai penyakit -meningkatkan Energi -meningkatkan memori,40.0,45.0,50.0,45.0
siswa_57 ,- agar tubuh sehat - otot tidak tegang - saraf pada otak biar bekerja - peredaran darah lancar - kuat,20.0,18.0,25.0,21.0
siswa_58 ,"menyehatkan tubuh , menguatkan otot tubuh , menyegarkan pikiran , membuat tubuh semangat , bisa menjadi pola hidup sehat ",42.0,30.0,50.0,40.666666666666664
siswa_59 ,merefresh pikiran. melancarkan pernafasan. menjaga sirkulasi darah. menyehatkan jantung dan paru paru. ,18.0,15.0,25.0,19.333333333333332
siswa_60 ,"menyegarkan, menyehatkan, agar sehat dan bugar, merefresh otak, membuat keadaan menjadi stabil ",22.0,20.0,25.0,22.333333333333332
siswa_61 ,Menyegarkan pikiran menyegarkan otot relaksasi otot menyehatkan organ tubuh menyeimbangkan sistem dalam tubuh ,42.0,37.0,50.0,43.0
siswa_62 ,membantu encerdaskan otak. memelihara kekebalan tubuh. membantu menambah energi dalam tubuh. mengurangi stress. membantu progam diet. ,50.0,45.0,50.0,48.333333333333336
siswa_63 ,1. menambah kebugaran 2. kesehatan 3. membentuk otot 4. menjernihkan pikiran 5. sehat luar dalam ,39.0,45.0,50.0,44.666666666666664
siswa_64 ,-sehat -tidak gampang lelah -tidak gampang sakit -baik untuk kesehatan -pikiran segar,33.0,20.0,25.0,26.0
siswa_65,- Menyehatkan awak - Memperkuat otot-otot - Menjernihkan pikiran - Terhindar dari berbagai penyakit - Membentuk Metabolisme tubuh,40.0,50.0,50.0,46.666666666666664
siswa_66,"refresing, kebugaran otot, syaraf-syaraf mejadi semakit rilexs,pembentukan fisik,kelincahan bergerak",28.0,15.0,25.0,22.666666666666668
siswa_67,1. Menjaga hal awak ajek prima. 2. Menghilangkan stress. 3. Mengurangi lemak. 4. Melancarkan sistem pencernaan. 5. Membentuk tubuh ideal.,35.0,25.0,25.0,28.333333333333332
siswa_68,1. Menjaga hal awak tetap prima. 2. Menghilangkan stress. 3. Mengurangi lemak. 4. Melancarkan sistem pencernaan. 5. Membentuk tubuh ideal.,35.0,25.0,25.0,28.333333333333332
siswa_69,1. Menjaga hal fisik ajek prima. 2. Menghilangkan stress. 3. Mengurangi lemak. 4. Melancarkan sistem pencernaan. 5. Membentuk tubuh ideal.,35.0,25.0,25.0,28.333333333333332
siswa_70,1. Menjaga hal fisik tetap prima. 2. Menghilangkan stress. 3. Mengurangi lemak. 4. Melancarkan sistem pencernaan. 5. Membentuk tubuh ideal.,35.0,25.0,25.0,28.333333333333332
siswa_71,1. Menjaga kondisi awak ajek prima. 2. Menghilangkan stress. 3. Mengurangi lemak. 4. Melancarkan sistem pencernaan. 5. Membentuk tubuh ideal.,35.0,25.0,25.0,28.333333333333332
siswa_72,1. Menjaga kondisi awak tetap prima. 2. Menghilangkan stress. 3. Mengurangi lemak. 4. Melancarkan sistem pencernaan. 5. Membentuk tubuh ideal.,35.0,25.0,25.0,28.333333333333332
siswa_73,1. Menjaga kondisi fisik ajek prima. 2. Menghilangkan stress. 3. Mengurangi lemak. 4. Melancarkan sistem pencernaan. 5. Membentuk tubuh ideal.,35.0,25.0,25.0,28.333333333333332
siswa_74,waras,9.0,0.0,10.0,6.333333333333333
siswa_75,"Membantu mendominasi beban badan, Meningkatkan energi, Manfaat olahraga dalam mencegah berbagai penyakit, Memelihara kekebalan tubuh, Membantu meningkatkan kecerdasan otak.",38.0,32.0,25.0,31.666666666666668
siswa_76,"Membantu mendominasi berat badan, Meningkatkan energi, Manfaat olahraga dalam mencegah berbagai penyakit, Memelihara kekebalan tubuh, Membantu meningkatkan kecerdasan otak.",38.0,32.0,25.0,31.666666666666668
siswa_77,"Membantu mengontrol beban badan, Meningkatkan energi, Manfaat olahraga dalam mencegah berbagai penyakit, Memelihara kekebalan tubuh, Membantu meningkatkan kecerdasan otak.",38.0,32.0,25.0,31.666666666666668
siswa_78,"akan memperlancar bentuk penyebaran darah, memberi energi pada tubuh, menghilangkan racun dalam tubuh, serta melatih otot tubuh agar tetap kuat, dan menghilangkan stress",48.0,35.0,50.0,44.333333333333336
siswa_79,"akan memperlancar bentuk peredaran darah, memberi energi pada tubuh, menghilangkan racun dalam tubuh, serta melatih otot tubuh agar tetap kuat, dan menghilangkan stress",48.0,35.0,50.0,44.333333333333336
siswa_80,"akan memperlancar sistem penyebaran darah, memberi energi pada tubuh, menghilangkan racun dalam tubuh, serta melatih otot tubuh agar tetap kuat, dan menghilangkan stress",48.0,35.0,50.0,44.333333333333336
siswa_81,"akan memperlancar sistem peredaran darah, memberi energi pada tubuh, menghilangkan racun dalam tubuh, serta melatih otot tubuh agar tetap kuat, dan menghilangkan stress",48.0,35.0,50.0,44.333333333333336
siswa_82,"untuk memperlancar bentuk penyebaran darah, memberi energi pada tubuh, menghilangkan racun dalam tubuh, serta melatih otot tubuh agar tetap kuat, dan menghilangkan stress",48.0,35.0,50.0,44.333333333333336
siswa_83,"untuk memperlancar bentuk peredaran darah, memberi energi pada tubuh, menghilangkan racun dalam tubuh, serta melatih otot tubuh agar tetap kuat, dan menghilangkan stress",48.0,35.0,50.0,44.333333333333336
siswa_84,"untuk memperlancar sistem penyebaran darah, memberi energi pada tubuh, menghilangkan racun dalam tubuh, serta melatih otot tubuh agar tetap kuat, dan menghilangkan stress",48.0,35.0,50.0,44.333333333333336
siswa_85,"Manfaat gerak badan akan kebugaran awak kita memang sudah lama terbukti. Latihan olahraga penting tidak hanya penting untuk memelihara kebugaran fisik tetapi juga kesehatan mental. Sekarang daftar efek positif dari olahraga akan bertambah panjang lagi dengan adanya temuan bukti baru dari Daniel M. Landers, profesor ilmu kesehatan fisik dan olahraga dari Univeritas Arizona. Cukup dengan menggerakkan tubuh selama 10 menit setiap hari kesehatan mental kita akan meningkat cepat. Selain itu daya pikir akan bertambah jernih dan yang menggembirakan dapat mengurangi ketegangan alias stress serta membuat perasaan menjadi riang selalu. Menurut Landers ada lima manfaat olahraga yang dapat menyehatkan mental kita. Mari kita simak satu per satu.",28.0,15.0,25.0,22.666666666666668
siswa_86,"Manfaat gerak badan akan kebugaran tubuh kita memang sudah lama terbukti. Latihan olahraga penting tidak hanya penting untuk memelihara kebugaran fisik tetapi juga kesehatan mental. Sekarang daftar efek positif dari olahraga akan bertambah panjang lagi dengan adanya temuan bukti baru dari Daniel M. Landers, profesor ilmu kesehatan fisik dan olahraga dari Univeritas Arizona. Cukup dengan menggerakkan tubuh selama 10 menit setiap hari kesehatan mental kita akan meningkat cepat. Selain itu daya pikir akan bertambah jernih dan yang menggembirakan dapat mengurangi ketegangan alias stress serta membuat perasaan menjadi riang selalu. Menurut Landers ada lima manfaat olahraga yang dapat menyehatkan mental kita. Mari kita simak satu per satu.",28.0,15.0,25.0,22.666666666666668
siswa_87,"Manfaat gerak badan akan kesehatan awak kita memang sudah lama terbukti. Latihan olahraga penting tidak hanya penting untuk memelihara kebugaran fisik tetapi juga kesehatan mental. Sekarang daftar efek positif dari olahraga akan bertambah panjang lagi dengan adanya temuan bukti baru dari Daniel M. Landers, profesor ilmu kesehatan fisik dan olahraga dari Univeritas Arizona. Cukup dengan menggerakkan tubuh selama 10 menit setiap hari kesehatan mental kita akan meningkat cepat. Selain itu daya pikir akan bertambah jernih dan yang menggembirakan dapat mengurangi ketegangan alias stress serta membuat perasaan menjadi riang selalu. Menurut Landers ada lima manfaat olahraga yang dapat menyehatkan mental kita. Mari kita simak satu per satu.",28.0,15.0,25.0,22.666666666666668
siswa_88,"Manfaat gerak badan akan kesehatan tubuh kita memang sudah lama terbukti. Latihan olahraga penting tidak hanya penting untuk memelihara kebugaran fisik tetapi juga kesehatan mental. Sekarang daftar efek positif dari olahraga akan bertambah panjang lagi dengan adanya temuan bukti baru dari Daniel M. Landers, profesor ilmu kesehatan fisik dan olahraga dari Univeritas Arizona. Cukup dengan menggerakkan tubuh selama 10 menit setiap hari kesehatan mental kita akan meningkat cepat. Selain itu daya pikir akan bertambah jernih dan yang menggembirakan dapat mengurangi ketegangan alias stress serta membuat perasaan menjadi riang selalu. Menurut Landers ada lima manfaat olahraga yang dapat menyehatkan mental kita. Mari kita simak satu per satu.",28.0,15.0,25.0,22.666666666666668
siswa_89,"Manfaat gerak badan untuk kebugaran awak kita memang sudah lama terbukti. Latihan olahraga penting tidak hanya penting untuk memelihara kebugaran fisik tetapi juga kesehatan mental. Sekarang daftar efek positif dari olahraga akan bertambah panjang lagi dengan adanya temuan bukti baru dari Daniel M. Landers, profesor ilmu kesehatan fisik dan olahraga dari Univeritas Arizona. Cukup dengan menggerakkan tubuh selama 10 menit setiap hari kesehatan mental kita akan meningkat cepat. Selain itu daya pikir akan bertambah jernih dan yang menggembirakan dapat mengurangi ketegangan alias stress serta membuat perasaan menjadi riang selalu. Menurut Landers ada lima manfaat olahraga yang dapat menyehatkan mental kita. Mari kita simak satu per satu.",28.0,15.0,25.0,22.666666666666668
siswa_90,"Manfaat gerak badan untuk kebugaran tubuh kita memang sudah lama terbukti. Latihan olahraga penting tidak hanya penting untuk memelihara kebugaran fisik tetapi juga kesehatan mental. Sekarang daftar efek positif dari olahraga akan bertambah panjang lagi dengan adanya temuan bukti baru dari Daniel M. Landers, profesor ilmu kesehatan fisik dan olahraga dari Univeritas Arizona. Cukup dengan menggerakkan tubuh selama 10 menit setiap hari kesehatan mental kita akan meningkat cepat. Selain itu daya pikir akan bertambah jernih dan yang menggembirakan dapat mengurangi ketegangan alias stress serta membuat perasaan menjadi riang selalu. Menurut Landers ada lima manfaat olahraga yang dapat menyehatkan mental kita. Mari kita simak satu per satu.",28.0,15.0,25.0,22.666666666666668
siswa_91,"Manfaat gerak badan untuk kesehatan awak kita memang sudah lama terbukti. Latihan olahraga penting tidak hanya penting untuk memelihara kebugaran fisik tetapi juga kesehatan mental. Sekarang daftar efek positif dari olahraga akan bertambah panjang lagi dengan adanya temuan bukti baru dari Daniel M. Landers, profesor ilmu kesehatan fisik dan olahraga dari Univeritas Arizona. Cukup dengan menggerakkan tubuh selama 10 menit setiap hari kesehatan mental kita akan meningkat cepat. Selain itu daya pikir akan bertambah jernih dan yang menggembirakan dapat mengurangi ketegangan alias stress serta membuat perasaan menjadi riang selalu. Menurut Landers ada lima manfaat olahraga yang dapat menyehatkan mental kita. Mari kita simak satu per satu.",28.0,15.0,25.0,22.666666666666668
siswa_92,"Manfaat gerak badan untuk kesehatan tubuh kita memang sudah lama terbukti. Latihan olahraga penting tidak hanya penting untuk memelihara kebugaran fisik tetapi juga kesehatan mental. Sekarang daftar efek positif dari olahraga akan bertambah panjang lagi dengan adanya temuan bukti baru dari Daniel M. Landers, profesor ilmu kesehatan fisik dan olahraga dari Univeritas Arizona. Cukup dengan menggerakkan tubuh selama 10 menit setiap hari kesehatan mental kita akan meningkat cepat. Selain itu daya pikir akan bertambah jernih dan yang menggembirakan dapat mengurangi ketegangan alias stress serta membuat perasaan menjadi riang selalu. Menurut Landers ada lima manfaat olahraga yang dapat menyehatkan mental kita. Mari kita simak satu per satu.",28.0,15.0,25.0,22.666666666666668
siswa_93,"Manfaat olahraga akan kebugaran awak kita memang sudah lama terbukti. Latihan olahraga penting tidak hanya penting untuk memelihara kebugaran fisik tetapi juga kesehatan mental. Sekarang daftar efek positif dari olahraga akan bertambah panjang lagi dengan adanya temuan bukti baru dari Daniel M. Landers, profesor ilmu kesehatan fisik dan olahraga dari Univeritas Arizona. Cukup dengan menggerakkan tubuh selama 10 menit setiap hari kesehatan mental kita akan meningkat cepat. Selain itu daya pikir akan bertambah jernih dan yang menggembirakan dapat mengurangi ketegangan alias stress serta membuat perasaan menjadi riang selalu. Menurut Landers ada lima manfaat olahraga yang dapat menyehatkan mental kita. Mari kita simak satu per satu.",28.0,15.0,25.0,22.666666666666668
siswa_94,"Manfaat olahraga akan kebugaran tubuh kita memang sudah lama terbukti. Latihan olahraga penting tidak hanya penting untuk memelihara kebugaran fisik tetapi juga kesehatan mental. Sekarang daftar efek positif dari olahraga akan bertambah panjang lagi dengan adanya temuan bukti baru dari Daniel M. Landers, profesor ilmu kesehatan fisik dan olahraga dari Univeritas Arizona. Cukup dengan menggerakkan tubuh selama 10 menit setiap hari kesehatan mental kita akan meningkat cepat. Selain itu daya pikir akan bertambah jernih dan yang menggembirakan dapat mengurangi ketegangan alias stress serta membuat perasaan menjadi riang selalu. Menurut Landers ada lima manfaat olahraga yang dapat menyehatkan mental kita. Mari kita simak satu per satu.",28.0,15.0,25.0,22.666666666666668
siswa_95,"Manfaat olahraga akan kesehatan awak kita memang sudah lama terbukti. Latihan olahraga penting tidak hanya penting untuk memelihara kebugaran fisik tetapi juga kesehatan mental. Sekarang daftar efek positif dari olahraga akan bertambah panjang lagi dengan adanya temuan bukti baru dari Daniel M. Landers, profesor ilmu kesehatan fisik dan olahraga dari Univeritas Arizona. Cukup dengan menggerakkan tubuh selama 10 menit setiap hari kesehatan mental kita akan meningkat cepat. Selain itu daya pikir akan bertambah jernih dan yang menggembirakan dapat mengurangi ketegangan alias stress serta membuat perasaan menjadi riang selalu. Menurut Landers ada lima manfaat olahraga yang dapat menyehatkan mental kita. Mari kita simak satu per satu.",28.0,15.0,25.0,22.666666666666668
siswa_96,"Manfaat olahraga akan kesehatan tubuh kita memang sudah lama terbukti. Latihan olahraga penting tidak hanya penting untuk memelihara kebugaran fisik tetapi juga kesehatan mental. Sekarang daftar efek positif dari olahraga akan bertambah panjang lagi dengan adanya temuan bukti baru dari Daniel M. Landers, profesor ilmu kesehatan fisik dan olahraga dari Univeritas Arizona. Cukup dengan menggerakkan tubuh selama 10 menit setiap hari kesehatan mental kita akan meningkat cepat. Selain itu daya pikir akan bertambah jernih dan yang menggembirakan dapat mengurangi ketegangan alias stress serta membuat perasaan menjadi riang selalu. Menurut Landers ada lima manfaat olahraga yang dapat menyehatkan mental kita. Mari kita simak satu per satu.",28.0,15.0,25.0,22.666666666666668
siswa_97,"Manfaat olahraga untuk kebugaran awak kita memang sudah lama terbukti. Latihan olahraga penting tidak hanya penting untuk memelihara kebugaran fisik tetapi juga kesehatan mental. Sekarang daftar efek positif dari olahraga akan bertambah panjang lagi dengan adanya temuan bukti baru dari Daniel M. Landers, profesor ilmu kesehatan fisik dan olahraga dari Univeritas Arizona. Cukup dengan menggerakkan tubuh selama 10 menit setiap hari kesehatan mental kita akan meningkat cepat. Selain itu daya pikir akan bertambah jernih dan yang menggembirakan dapat mengurangi ketegangan alias stress serta membuat perasaan menjadi riang selalu. Menurut Landers ada lima manfaat olahraga yang dapat menyehatkan mental kita. Mari kita simak satu per satu.",28.0,15.0,25.0,22.666666666666668
siswa_98,"Manfaat olahraga untuk kebugaran tubuh kita memang sudah lama terbukti. Latihan olahraga penting tidak hanya penting untuk memelihara kebugaran fisik tetapi juga kesehatan mental. Sekarang daftar efek positif dari olahraga akan bertambah panjang lagi dengan adanya temuan bukti baru dari Daniel M. Landers, profesor ilmu kesehatan fisik dan olahraga dari Univeritas Arizona. Cukup dengan menggerakkan tubuh selama 10 menit setiap hari kesehatan mental kita akan meningkat cepat. Selain itu daya pikir akan bertambah jernih dan yang menggembirakan dapat mengurangi ketegangan alias stress serta membuat perasaan menjadi riang selalu. Menurut Landers ada lima manfaat olahraga yang dapat menyehatkan mental kita. Mari kita simak satu per satu.",28.0,15.0,25.0,22.666666666666668
siswa_99,"Manfaat olahraga untuk kesehatan awak kita memang sudah lama terbukti. Latihan olahraga penting tidak hanya penting untuk memelihara kebugaran fisik tetapi juga kesehatan mental. Sekarang daftar efek positif dari olahraga akan bertambah panjang lagi dengan adanya temuan bukti baru dari Daniel M. Landers, profesor ilmu kesehatan fisik dan olahraga dari Univeritas Arizona. Cukup dengan menggerakkan tubuh selama 10 menit setiap hari kesehatan mental kita akan meningkat cepat. Selain itu daya pikir akan bertambah jernih dan yang menggembirakan dapat mengurangi ketegangan alias stress serta membuat perasaan menjadi riang selalu. Menurut Landers ada lima manfaat olahraga yang dapat menyehatkan mental kita. Mari kita simak satu per satu.",28.0,15.0,25.0,22.666666666666668
siswa_100,1. Berolahraga bakal Meningkatkan Kapasitas Otak Anda 2. Menggerakkan Tubuh Membantu Mencairkan Stres Anda 3. Berolahraga akan Memberikan Energi 4. Tidak Sulit Mencari Waktu Untuk Berolahraga 5. Berolahraga akan Membina Hubungan,33.0,20.0,25.0,26.0
siswa_101,"melindungi kebugaran tulang, membongkar beban badan, menyahatkan otot, melatih ketahanan tubuh, menjaga kesehatan tulang",38.0,23.0,25.0,28.666666666666668
siswa_102,"melindungi kebugaran tulang, membongkar berat badan, menyahatkan otot, melatih ketahanan tubuh, menjaga kesehatan tulang",38.0,23.0,25.0,28.666666666666668
siswa_103,"melindungi kebugaran tulang, menurunkan beban badan, menyahatkan otot, melatih ketahanan tubuh, menjaga kesehatan tulang",38.0,23.0,25.0,28.666666666666668
siswa_104,"melindungi kebugaran tulang, menurunkan berat badan, menyahatkan otot, melatih ketahanan tubuh, menjaga kesehatan tulang",38.0,23.0,25.0,28.666666666666668
siswa_105,"melindungi kesehatan tulang, membongkar beban badan, menyahatkan otot, melatih ketahanan tubuh, menjaga kesehatan tulang",38.0,23.0,25.0,28.666666666666668
siswa_106,"melindungi kesehatan tulang, membongkar berat badan, menyahatkan otot, melatih ketahanan tubuh, menjaga kesehatan tulang",38.0,23.0,25.0,28.666666666666668
