Siswa,Jawaban,Manual 1,Manual 2,Manual 3,Rata Manual
siswa_39 ,"-goalkeeper: bertugas menjaga gawang agar tak kebobolan. -defender : Membantu Kiper dalam menghalau bola agar tak Masuk ke daerah pertahanan. -midfielder : bertugas Sebagai penguasa lini tengah, mengatur ritme permainan. Membantu penyerangan, Membantu pertahanan. -striker : mencetak gol",50.0,70.0,75.0,65.0
siswa_40 ,- Kiper - wasit - Back - glandang pemain,18.0,10.0,10.0,12.666666666666666
siswa_41 ,- Bek - Gelandang - Kiper - Penyerang,22.0,30.0,25.0,25.666666666666668
siswa_42 ,-Kiper -Bek -Gelandang -Penyerang,22.0,30.0,25.0,25.666666666666668
siswa_43 ,"Striker sebagai penyerang, sayap, gelandang, back sebagai pemain bertahan, kiper sebagai penjaga gawang ",30.0,50.0,50.0,43.333333333333336
siswa_44 ,"-Penjaga gawang (goal Keeper) Kiper termasuk pemain yang bergerak di garis belakang, tidak ada tugas khusus dari Kiper kecuali Sebagai palang pintu terakhir dari gawang. Beberapa pemain dunia yang bermain di posisi ini antara lain: Iker Cassilas, Gianluigi Buffon, dan Edwin Van Der Sar. -Bek (Centre Back) berada di garis belakang, biasanya posisi ini berada tepat di depan Kiper, yang menjalankan posisi ini bisa dua atau tiga orang sesuai formasi tim. dalam permainan, posisi ini bisa divariasikan menjadi Ball Playing defender, Sweeper, Libero, atau Limited Defender. Beberapa pemain dunia yang bermain di posisi ini antara lain: Nemanja Vidic, Rio Ferdinand dan Charles Puyol -Bek sayap (Wing Back) berada di garis belakang, Wing Back berposisi di bagian kanan atau kiri luar lapangan. tugasnya adalah Membantu penyerangan lewat sayap dan cepat kembali ke posisi semula bila tim sedang diserang. Oleh karena itu kita sering melihat seorang Wing Back ikut berada di dekat gawang lawan dalam skema penyerangan. dalam kondisi tertentu, posisi ini bisa divariasikan menjadi full back. Beberapa pemain dunia yang bermain di posisi ini antara lain: Ashley Cole, Javier Zanetti, dan Daniel Alves -pemain tengah (Central midfielder) pemain ini beroperasi di garis tengah, yang menjalankan posisi ini bisa dua atau tiga orang sesuai formasi tim. dalam permainan posisi ini bisa divariasikan menjadi Box To Box midfielder dan Advanced Playmaker. Beberapa pemain dunia yang bermain di posisi ini antara lain: Xavi Hernandez, Stephen Gerrard dan Cesc Fabregas.",30.0,30.0,25.0,28.333333333333332
siswa_45 ,penjagga gawang bek gelandang penyerang ,18.0,30.0,25.0,24.333333333333332
siswa_46 ,-Kiper adalah Penjaga gawang -striker adalah pemain menyerang -Gelandang adalah pemain tengah -pemain bertahan adalah pemain di depan Kiper,45.0,50.0,50.0,48.333333333333336
siswa_47 ,- Penjaga Gawang Posisi penjaga gawang adalah posisi dengan kemampuan khusus . Tugas seorang penjaga gawang adalah mencegah bola masuk ke gawang. Penjaga gawang seringkali menjadi palang pintu terakhir bagi lawan sebelum memasukkan bola ke gawang. Penjaga,38.0,30.0,25.0,31.0
siswa_48 ,"penjaga gawang,pemain tengah,pemain serang,wasit ",20.0,15.0,25.0,20.0
siswa_49 ,- Keeper menjaga daerah gawang agar tidak kemasukan bola dan memakai kedua tangan untuk menangkap bola - defender menjaga daerah pertahanan agar pemain lawan tidak sampai ke daerah gawang - mildfinder menjaga daerah tengah bertugas untuk Membantu dalam penyerangan ataupun pertahanan - striker bertugas untuk mencetak goal di gawang lawan,48.0,75.0,50.0,57.666666666666664
siswa_50 ,- Penjaga gawang adalah seorang yang harus menjaga gawang dari kebobolan dan boleh menggunakan tangan - defender adalah seorang yang menjaga striker lawan - midfender adalah seorang yang Memulai serangan - striker adalah seorang yang harus mencetak gol ke gawang lawan,45.0,75.0,50.0,56.666666666666664
siswa_51 ,-Penjaga gawang adalah seorang yang harus menjaga gawang dari kebobolan dan boleh menggunakan tangan -defender adalah seorang yang menjaga striker lawan -midfender seorang yang Memulai serangan -striker seorang yang harus mencetak gol ke gawang lawan,43.0,75.0,50.0,56.0
siswa_52 ,"striker merupakan pemain serang, defence merupakan bek bertahan, goal kiper merupakan penjaga gawang, winger merupakan gelandang serang ",40.0,50.0,50.0,46.666666666666664
siswa_53 ,-Kiper menjaga gawang -Bek menjaga belakang -striker menyerang -Libero menahan bola jika Kiper sudah tidak sanggup,35.0,30.0,25.0,30.0
siswa_54 ,"Goal Keeper yaitu pemain yang menjaga gawang, Center Back yaitu pemain bertahan, Midfielder yaitu pemain tengah, Striker yaitu pemain depan atau penyerang. ",38.0,60.0,50.0,49.333333333333336
siswa_55 ,Striker atau penyerang yang bertugas untuk memasukkan bola ke gawang lawan Midfielder atau gelandang yang bertugas sebagai penjaga daerah tengah lapangan dan bertugas mengalirkan bola atau memberi umpan kepada penyerang Defender atau bek yang bertugas menjaga daerah sekita gawang dari serangan lawan Keeper atau kiper yang betugas untuk menjaga gawang ,45.0,78.0,75.0,66.0
siswa_56 ,bek kiper gelandang sayap penyerang ,18.0,35.0,25.0,26.0
siswa_57 ,- striker : Penyerang depan - sayap kanan : bagian Penyerang untuk mengoper pada bagian sebelah kanan - sayap kiri : bagian Penyerang untuk mengoper pada bagian sebelah kiri - Bek kanan : bagian menahan bola dari lawan agar tidak kemasukan goal - Kiper : menjaga gawang,42.0,55.0,50.0,49.0
siswa_58 ,"kipper menjaga gawang , back menahan bola , striker penyerang , gelandang mengatur permainan ",28.0,50.0,50.0,42.666666666666664
siswa_59 ,kiper : penjaga gawang. defender : pemain bertahan. midfielder : pemain gelandang yang membantu defender atau striker. striker : pemain depan yang tugas utamanya mencetak gol ke gawang lawan ,54.0,55.0,50.0,53.0
siswa_60 ,"striker, penjaga gawang, pertahanan, penyerang ",28.0,35.0,25.0,29.333333333333332
siswa_61 ,"Pemain Belakang, Pemain Sayap, PEmain depan dan Goal Keeper ",30.0,35.0,25.0,30.0
siswa_62 ,"Striker, Goal Keeper, Back, wings ",20.0,35.0,25.0,26.666666666666668
siswa_63 ,- Keeper menjaga gawang - Back menjaga dalam - striker untuk menyerang - sayap untuk keseimbangan,38.0,45.0,50.0,44.333333333333336
siswa_64 ,-Kiper adalah pemain Penjaga gawang -Back adalah pemain pertahanan -striker adalah pemain Penyerang -forward adalah pemain sayap,48.0,45.0,50.0,47.666666666666664
siswa_65,Keper ialah pelindung gawang. Defender adalah pemain bertahan. Center Back adalah dua pemaian back yang berda di tengah. Full-Back adalah mencegah lawan menyerang di sisi pertahanan dari arah kiri dan kanan.,40.0,50.0,50.0,46.666666666666664
siswa_66,Keper ialah penjaga gawang. Defender adalah pemain bertahan. Center Back adalah dua pemaian back yang berda di tengah. Full-Back adalah mencegah lawan menyerang di sisi pertahanan dari arah kiri dan kanan.,40.0,50.0,50.0,46.666666666666664
siswa_67,Keper adalah pelindung gawang. Defender adalah pemain bertahan. Center Back adalah dua pemaian back yang berda di tengah. Full-Back adalah mencegah lawan menyerang di sisi pertahanan dari arah kiri dan kanan.,40.0,50.0,50.0,46.666666666666664
siswa_68,1. pelindung gawang. 2. bek. 3. gelandang. 4. penyerang.,27.0,40.0,50.0,39.0
siswa_69,"kiper: melindungi gawang, beck:menjaga daya dareah pertahanan, gelandang: membagi bola, penyerang: bagian menyerrang dan memasuki daerah pertahanan lawan.",42.0,80.0,75.0,65.66666666666667
siswa_70,"kiper: melindungi gawang, beck:menjaga kedalaman dareah pertahanan, gelandang: membagi bola, penyerang: bagian menyerrang dan memasuki daerah pertahanan lawan.",42.0,80.0,75.0,65.66666666666667
siswa_71,"kiper: menjaga gawang, beck:menjaga daya dareah pertahanan, gelandang: membagi bola, penyerang: bagian menyerrang dan memasuki daerah pertahanan lawan.",42.0,80.0,75.0,65.66666666666667
siswa_72,"Gelandang berdeging alias disebut jua tukang angkut air, memiliki fungsi menjadi pembangun serangan pertama, perusak permainan lawan, dan pemain pertama yang menghadang serangan balik, Gelendang Tengah atau disebut Pemain tengah/gelandang bertugas menjaga sektor tengah permainan, mengatur ritme permainan, dan kadang-kadang membantu juga pertahanan, baik di tengah maupun sayap, Gelandang Sayap atau yang disebut Pemain sayap bertugas untuk memberikan dukungan serangan dari sektor sayap dan bertahan sewaktu-waktu apabila timnya diserang oleh lawan.",28.0,60.0,50.0,46.0
siswa_73,"Gelandang berdeging alias disebut juga tukang angkut air, memiliki fungsi menjadi pembangun serangan pertama, perusak permainan lawan, dan pemain pertama yang menghadang serangan balik, Gelendang Tengah atau disebut Pemain tengah/gelandang bertugas menjaga sektor tengah permainan, mengatur ritme permainan, dan kadang-kadang membantu juga pertahanan, baik di tengah maupun sayap, Gelandang Sayap atau yang disebut Pemain sayap bertugas untuk memberikan dukungan serangan dari sektor sayap dan bertahan sewaktu-waktu apabila timnya diserang oleh lawan.",28.0,60.0,50.0,46.0
siswa_74,"Gelandang berdeging atau disebut jua tukang angkut air, memiliki fungsi menjadi pembangun serangan pertama, perusak permainan lawan, dan pemain pertama yang menghadang serangan balik, Gelendang Tengah atau disebut Pemain tengah/gelandang bertugas menjaga sektor tengah permainan, mengatur ritme permainan, dan kadang-kadang membantu juga pertahanan, baik di tengah maupun sayap, Gelandang Sayap atau yang disebut Pemain sayap bertugas untuk memberikan dukungan serangan dari sektor sayap dan bertahan sewaktu-waktu apabila timnya diserang oleh lawan.",28.0,60.0,50.0,46.0
siswa_75,"Gelandang berdeging atau disebut juga tukang angkut air, memiliki fungsi menjadi pembangun serangan pertama, perusak permainan lawan, dan pemain pertama yang menghadang serangan balik, Gelendang Tengah atau disebut Pemain tengah/gelandang bertugas menjaga sektor tengah permainan, mengatur ritme permainan, dan kadang-kadang membantu juga pertahanan, baik di tengah maupun sayap, Gelandang Sayap atau yang disebut Pemain sayap bertugas untuk memberikan dukungan serangan dari sektor sayap dan bertahan sewaktu-waktu apabila timnya diserang oleh lawan.",28.0,60.0,50.0,46.0
siswa_76,"Gelandang bertahan alias disebut jua tukang angkut air, memiliki fungsi menjadi pembangun serangan pertama, perusak permainan lawan, dan pemain pertama yang menghadang serangan balik, Gelendang Tengah atau disebut Pemain tengah/gelandang bertugas menjaga sektor tengah permainan, mengatur ritme permainan, dan kadang-kadang membantu juga pertahanan, baik di tengah maupun sayap, Gelandang Sayap atau yang disebut Pemain sayap bertugas untuk memberikan dukungan serangan dari sektor sayap dan bertahan sewaktu-waktu apabila timnya diserang oleh lawan.",28.0,60.0,50.0,46.0
siswa_77,"Gelandang bertahan alias disebut juga tukang angkut air, memiliki fungsi menjadi pembangun serangan pertama, perusak permainan lawan, dan pemain pertama yang menghadang serangan balik, Gelendang Tengah atau disebut Pemain tengah/gelandang bertugas menjaga sektor tengah permainan, mengatur ritme permainan, dan kadang-kadang membantu juga pertahanan, baik di tengah maupun sayap, Gelandang Sayap atau yang disebut Pemain sayap bertugas untuk memberikan dukungan serangan dari sektor sayap dan bertahan sewaktu-waktu apabila timnya diserang oleh lawan.",28.0,60.0,50.0,46.0
siswa_78,"Gelandang bertahan atau disebut jua tukang angkut air, memiliki fungsi menjadi pembangun serangan pertama, perusak permainan lawan, dan pemain pertama yang menghadang serangan balik, Gelendang Tengah atau disebut Pemain tengah/gelandang bertugas menjaga sektor tengah permainan, mengatur ritme permainan, dan kadang-kadang membantu juga pertahanan, baik di tengah maupun sayap, Gelandang Sayap atau yang disebut Pemain sayap bertugas untuk memberikan dukungan serangan dari sektor sayap dan bertahan sewaktu-waktu apabila timnya diserang oleh lawan.",28.0,60.0,50.0,46.0
siswa_79,"pelindung gawang bekerja menghalau bal untuk masuk ke gawang, bek bertugas membantu penjaga gawang, gelandang posisinya berada diantara bek dan penyerang, penyerang bertugas mencetak gol di gawang lawan",55.0,80.0,75.0,70.0
siswa_80,"pelindung gawang bekerja menghalau bola untuk masuk ke gawang, bek bertugas membantu penjaga gawang, gelandang posisinya berada diantara bek dan penyerang, penyerang bertugas mencetak gol di gawang lawan",55.0,80.0,75.0,70.0
siswa_81,"pelindung gawang bertugas menghalau bal untuk masuk ke gawang, bek bertugas membantu penjaga gawang, gelandang posisinya berada diantara bek dan penyerang, penyerang bertugas mencetak gol di gawang lawan",55.0,80.0,75.0,70.0
siswa_82,"pelindung gawang bertugas menghalau bola untuk masuk ke gawang, bek bertugas membantu penjaga gawang, gelandang posisinya berada diantara bek dan penyerang, penyerang bertugas mencetak gol di gawang lawan",55.0,80.0,75.0,70.0
siswa_83,"penjaga gawang bekerja menghalau bal untuk masuk ke gawang, bek bertugas membantu penjaga gawang, gelandang posisinya berada diantara bek dan penyerang, penyerang bertugas mencetak gol di gawang lawan",55.0,80.0,75.0,70.0
siswa_84,"penjaga gawang bekerja menghalau bola untuk masuk ke gawang, bek bertugas membantu penjaga gawang, gelandang posisinya berada diantara bek dan penyerang, penyerang bertugas mencetak gol di gawang lawan",55.0,80.0,75.0,70.0
siswa_85,"penjaga gawang bertugas menghalau bal untuk masuk ke gawang, bek bertugas membantu penjaga gawang, gelandang posisinya berada diantara bek dan penyerang, penyerang bertugas mencetak gol di gawang lawan",55.0,80.0,75.0,70.0
siswa_86,"Penjaga gawang Posisi pelindung gawang adalah posisi dengan kemampuan khusus . Tugas seorang penjaga gawang adalah mencegah bola masuk ke gawang. Penjaga gawang seringkali menjadi palang pintu terakhir bagi lawan sebelum memasukkan bola ke gawang. Penjaga gawang umumnya memiliki kemampuan yang mutlak dibutuhkan seperti refleks yang baik,kecepatan,postur ideal,dan lain sebagainya untuk mencegah terjadinya gol. Bek Bek tengah berfungsi menjaga sektor tengah pertahanan(dalam beberapa kasus,seperti counter attack disaat bek sayap terlambat kembali,bek tengah bisa menjaga sektor sayap). Mereka hampir setiap waktu berada di bagian belakang permainan bersama dengan penjaga gawang untuk menghindari terjadinya gol. Bek tengah yang memiliki sundulan bagus kadang-kadang maju membantu serangan saat terjadi tendangan bebas dan hampir selalu maju tendangan sudut.Bek dengan sundulan bagus tidak harus berpostur tinggi,contohnya carles puyol(spanyol) yang tingginya tidak sampai 180 cm(tinggi rata rata pemain eropa) Bek sayap Bek sayap berfungsi untuk menjaga sektor pertahanan sayap dan juga bertugas maju membantu serangan tim dari sektor sayap dengan memberikan dukungan serangan maupun melalui umpan kepada penyerang.serta berperan aktif dalam setiap pertandingan Gelandang pemain tengah atau gelandang adalah seorang pemain yang posisinya berada di antara para penyerang dan para bek. Fungsi utama mereka adalah mendapatkan dan menjaga penguasaan bola, serta memberikan bola kepada para penyerang. Namun ada juga gelandang yang tugasnya lebih bertahan, dan ada pula yang posisinya hampir seperti seorang penyerang. Penyerang Penyerang merupakan posisi yang paling dekat dengan gawang lawan. Tugas utama seorang penyerang adalah mencetak gol. Posisi penyerang adalah posisi yang membutuhkan tiga hal utama: kecepatan, teknik, dan bakat. Bila salah satu syarat di atas tidak terwujud, sulit menjadi penyerang yang andal. Penyerang juga membutuhkan naluri dan konsentrasi yang tajam.",60.0,80.0,75.0,71.66666666666667
siswa_87,"Penjaga gawang ialah kedudukan cak atas kemampuan khusus . Tugas seorang penjaga gawang adalah mencegah bola masuk ke gawang. Penjaga gawang seringkali menjadi palang pintu terakhir bagi lawan sebelum memasukkan bola ke gawang. Bek Posisi pemain belakang atau bek adalah pemain yang posisinya berada di belakang dan bertugas membantu penjaga gawang agar tidak terjadi gol Gelandang pemain tengah atau gelandang adalah seorang pemain yang posisinya berada di antara para penyerang dan para bek. Fungsi utama mereka adalah mendapatkan dan menjaga penguasaan bola, serta memberikan bola kepada para penyerang. Namun ada juga gelandang yang tugasnya lebih bertahan, dan ada pula yang posisinya hampir seperti seorang penyerang. Penyerang merupakan posisi yang paling dekat dengan gawang lawan. Tugas utama seorang penyerang adalah mencetak gol. Posisi penyerang adalah posisi yang membutuhkan tiga hal utama: kecepatan, teknik, dan bakat. Bila salah satu syarat di atas tidak terwujud, sulit menjadi penyerang yang andal. Penyerang juga membutuhkan naluri dan konsentrasi yang tajam.",65.0,80.0,75.0,73.33333333333333
siswa_88,"Penjaga gawang ialah kedudukan dengan kemampuan khusus . Tugas seorang penjaga gawang adalah mencegah bola masuk ke gawang. Penjaga gawang seringkali menjadi palang pintu terakhir bagi lawan sebelum memasukkan bola ke gawang. Bek Posisi pemain belakang atau bek adalah pemain yang posisinya berada di belakang dan bertugas membantu penjaga gawang agar tidak terjadi gol Gelandang pemain tengah atau gelandang adalah seorang pemain yang posisinya berada di antara para penyerang dan para bek. Fungsi utama mereka adalah mendapatkan dan menjaga penguasaan bola, serta memberikan bola kepada para penyerang. Namun ada juga gelandang yang tugasnya lebih bertahan, dan ada pula yang posisinya hampir seperti seorang penyerang. Penyerang merupakan posisi yang paling dekat dengan gawang lawan. Tugas utama seorang penyerang adalah mencetak gol. Posisi penyerang adalah posisi yang membutuhkan tiga hal utama: kecepatan, teknik, dan bakat. Bila salah satu syarat di atas tidak terwujud, sulit menjadi penyerang yang andal. Penyerang juga membutuhkan naluri dan konsentrasi yang tajam.",65.0,80.0,75.0,73.33333333333333
siswa_89,"Penjaga gawang ialah posisi cak atas kemampuan khusus . Tugas seorang penjaga gawang adalah mencegah bola masuk ke gawang. Penjaga gawang seringkali menjadi palang pintu terakhir bagi lawan sebelum memasukkan bola ke gawang. Bek Posisi pemain belakang atau bek adalah pemain yang posisinya berada di belakang dan bertugas membantu penjaga gawang agar tidak terjadi gol Gelandang pemain tengah atau gelandang adalah seorang pemain yang posisinya berada di antara para penyerang dan para bek. Fungsi utama mereka adalah mendapatkan dan menjaga penguasaan bola, serta memberikan bola kepada para penyerang. Namun ada juga gelandang yang tugasnya lebih bertahan, dan ada pula yang posisinya hampir seperti seorang penyerang. Penyerang merupakan posisi yang paling dekat dengan gawang lawan. Tugas utama seorang penyerang adalah mencetak gol. Posisi penyerang adalah posisi yang membutuhkan tiga hal utama: kecepatan, teknik, dan bakat. Bila salah satu syarat di atas tidak terwujud, sulit menjadi penyerang yang andal. Penyerang juga membutuhkan naluri dan konsentrasi yang tajam.",65.0,80.0,75.0,73.33333333333333
siswa_90,"Penjaga gawang ialah posisi dengan kemampuan khusus . Tugas seorang penjaga gawang adalah mencegah bola masuk ke gawang. Penjaga gawang seringkali menjadi palang pintu terakhir bagi lawan sebelum memasukkan bola ke gawang. Bek Posisi pemain belakang atau bek adalah pemain yang posisinya berada di belakang dan bertugas membantu penjaga gawang agar tidak terjadi gol Gelandang pemain tengah atau gelandang adalah seorang pemain yang posisinya berada di antara para penyerang dan para bek. Fungsi utama mereka adalah mendapatkan dan menjaga penguasaan bola, serta memberikan bola kepada para penyerang. Namun ada juga gelandang yang tugasnya lebih bertahan, dan ada pula yang posisinya hampir seperti seorang penyerang. Penyerang merupakan posisi yang paling dekat dengan gawang lawan. Tugas utama seorang penyerang adalah mencetak gol. Posisi penyerang adalah posisi yang membutuhkan tiga hal utama: kecepatan, teknik, dan bakat. Bila salah satu syarat di atas tidak terwujud, sulit menjadi penyerang yang andal. Penyerang juga membutuhkan naluri dan konsentrasi yang tajam.",65.0,80.0,75.0,73.33333333333333
